region_code,full_name,name_depth,code_depth,children_count,has_children
532628,강원>태백시>창죽동,3,3,0,0
532629,강원>태백시>통동,3,3,0,0
532630,강원>태백시>백산동,3,3,0,0
532631,강원>태백시>원동,3,3,0,0
532632,강원>태백시>상사미동,3,3,0,0
532633,강원>태백시>하사미동,3,3,0,0
532634,강원>태백시>조탄동,3,3,0,0
532636,강원>속초시>영랑동,3,3,0,0
532637,강원>속초시>동명동,3,3,0,0
532638,강원>속초시>중앙동,3,3,0,0
532639,강원>속초시>금호동,3,3,0,0
532640,강원>속초시>청학동,3,3,0,0
532641,강원>속초시>교동,3,3,0,0
532642,강원>속초시>노학동,3,3,0,0
532643,강원>속초시>조양동,3,3,0,0
532644,강원>속초시>청호동,3,3,0,0
532645,강원>속초시>대포동,3,3,0,0
532646,강원>속초시>도문동,3,3,0,0
532647,강원>속초시>설악동,3,3,0,0
532648,강원>속초시>장사동,3,3,0,0
532650,강원>삼척시>성내동,3,3,0,0
532651,강원>삼척시>성북동,3,3,0,0
532652,강원>삼척시>읍상동,3,3,0,0
532653,강원>삼척시>읍중동,3,3,0,0
532654,강원>삼척시>당저동,3,3,0,0
532655,강원>삼척시>교동,3,3,0,0
532656,강원>삼척시>갈천동,3,3,0,0
532657,강원>삼척시>증산동,3,3,0,0
532658,강원>삼척시>우지동,3,3,0,0
532659,강원>삼척시>마달동,3,3,0,0
532660,강원>삼척시>자원동,3,3,0,0
532661,강원>삼척시>평전동,3,3,0,0
532662,강원>삼척시>등봉동,3,3,0,0
532663,강원>삼척시>도경동,3,3,0,0
532664,강원>삼척시>마평동,3,3,0,0
532665,강원>삼척시>오사동,3,3,0,0
532666,강원>삼척시>건지동,3,3,0,0
532667,강원>삼척시>원당동,3,3,0,0
532668,강원>삼척시>성남동,3,3,0,0
532669,강원>삼척시>남양동,3,3,0,0
532670,강원>삼척시>사직동,3,3,0,0
532671,강원>삼척시>오분동,3,3,0,0
532672,강원>삼척시>적노동,3,3,0,0
532673,강원>삼척시>조비동,3,3,0,0
532674,강원>삼척시>정상동,3,3,0,0
532675,강원>삼척시>정하동,3,3,0,0
532676,강원>삼척시>근산동,3,3,0,0
532677,강원>삼척시>도계읍,3,3,0,0
532678,강원>삼척시>원덕읍,3,3,0,0
532679,강원>삼척시>근덕면,3,3,0,0
532680,강원>삼척시>하장면,3,3,0,0
532681,강원>삼척시>노곡면,3,3,0,0
532682,강원>삼척시>미로면,3,3,0,0
532683,강원>삼척시>가곡면,3,3,0,0
532684,강원>삼척시>신기면,3,3,0,0
532686,강원>홍천군>홍천읍,3,3,0,0
532687,강원>홍천군>화촌면,3,3,0,0
532688,강원>홍천군>두촌면,3,3,0,0
532689,강원>홍천군>내촌면,3,3,0,0
532690,강원>홍천군>서석면,3,3,0,0
532691,강원>홍천군>동면,3,3,0,0
532692,강원>홍천군>영귀미면,3,3,0,0
532693,강원>홍천군>남면,3,3,0,0
532694,강원>홍천군>서면,3,3,0,0
532695,강원>홍천군>북방면,3,3,0,0
532696,강원>홍천군>내면,3,3,0,0
532698,강원>횡성군>횡성읍,3,3,0,0
532699,강원>횡성군>우천면,3,3,0,0
532700,강원>횡성군>안흥면,3,3,0,0
532701,강원>횡성군>둔내면,3,3,0,0
532702,강원>횡성군>갑천면,3,3,0,0
532703,강원>횡성군>청일면,3,3,0,0
532704,강원>횡성군>공근면,3,3,0,0
532705,강원>횡성군>서원면,3,3,0,0
532706,강원>횡성군>강림면,3,3,0,0
532708,강원>영월군>영월읍,3,3,0,0
532709,강원>영월군>상동읍,3,3,0,0
532710,강원>영월군>중동면,3,3,0,0
532711,강원>영월군>산솔면,3,3,0,0
532712,강원>영월군>김삿갓면,3,3,0,0
532713,강원>영월군>북면,3,3,0,0
532714,강원>영월군>남면,3,3,0,0
532715,강원>영월군>한반도면,3,3,0,0
532716,강원>영월군>주천면,3,3,0,0
532717,강원>영월군>수주면,3,3,0,0
532718,강원>영월군>무릉도원면,3,3,0,0
532720,강원>평창군>평창읍,3,3,0,0
532721,강원>평창군>미탄면,3,3,0,0
532722,강원>평창군>방림면,3,3,0,0
532723,강원>평창군>대화면,3,3,0,0
532724,강원>평창군>봉평면,3,3,0,0
532725,강원>평창군>용평면,3,3,0,0
532726,강원>평창군>진부면,3,3,0,0
532727,강원>평창군>대관령면,3,3,0,0
532729,강원>정선군>정선읍,3,3,0,0
532730,강원>정선군>고한읍,3,3,0,0
532731,강원>정선군>사북읍,3,3,0,0
532732,강원>정선군>신동읍,3,3,0,0
532733,강원>정선군>남면,3,3,0,0
532734,강원>정선군>북평면,3,3,0,0
532735,강원>정선군>임계면,3,3,0,0
532736,강원>정선군>화암면,3,3,0,0
532737,강원>정선군>여량면,3,3,0,0
532739,강원>철원군>철원읍,3,3,0,0
532740,강원>철원군>김화읍,3,3,0,0
532741,강원>철원군>갈말읍,3,3,0,0
532742,강원>철원군>동송읍,3,3,0,0
532743,강원>철원군>서면,3,3,0,0
532744,강원>철원군>근남면,3,3,0,0
532745,강원>철원군>근북면,3,3,0,0
532746,강원>철원군>근동면,3,3,0,0
532747,강원>철원군>원동면,3,3,0,0
532748,강원>철원군>원남면,3,3,0,0
532749,강원>철원군>임남면,3,3,0,0
532751,강원>화천군>화천읍,3,3,0,0
532752,강원>화천군>간동면,3,3,0,0
532753,강원>화천군>하남면,3,3,0,0
532754,강원>화천군>상서면,3,3,0,0
532755,강원>화천군>사내면,3,3,0,0
532757,강원>양구군>양구읍,3,3,0,0
532758,강원>양구군>국토정중앙면,3,3,0,0
532759,강원>양구군>동면,3,3,0,0
532760,강원>양구군>방산면,3,3,0,0
532761,강원>양구군>해안면,3,3,0,0
532763,강원>인제군>인제읍,3,3,0,0
532764,강원>인제군>남면,3,3,0,0
532765,강원>인제군>북면,3,3,0,0
532766,강원>인제군>기린면,3,3,0,0
532767,강원>인제군>서화면,3,3,0,0
532768,강원>인제군>상남면,3,3,0,0
532770,강원>고성군>간성읍,3,3,0,0
532771,강원>고성군>거진읍,3,3,0,0
532772,강원>고성군>현내면,3,3,0,0
532773,강원>고성군>죽왕면,3,3,0,0
532774,강원>고성군>토성면,3,3,0,0
532775,강원>고성군>수동면,3,3,0,0
532777,강원>양양군>양양읍,3,3,0,0
532778,강원>양양군>서면,3,3,0,0
532779,강원>양양군>손양면,3,3,0,0
532780,강원>양양군>현북면,3,3,0,0
532781,강원>양양군>현남면,3,3,0,0
532782,강원>양양군>강현면,3,3,0,0
532788,충북>청주시>상당구>영동,4,4,0,0
532789,충북>청주시>상당구>북문로1가동,4,4,0,0
532790,충북>청주시>상당구>북문로2가동,4,4,0,0
532791,충북>청주시>상당구>북문로3가동,4,4,0,0
532792,충북>청주시>상당구>남문로1가동,4,4,0,0
532793,충북>청주시>상당구>남문로2가동,4,4,0,0
532794,충북>청주시>상당구>문화동,4,4,0,0
532795,충북>청주시>상당구>서운동,4,4,0,0
532796,충북>청주시>상당구>서문동,4,4,0,0
532797,충북>청주시>상당구>남주동,4,4,0,0
532798,충북>청주시>상당구>석교동,4,4,0,0
532799,충북>청주시>상당구>수동,4,4,0,0
532800,충북>청주시>상당구>탑동,4,4,0,0
532801,충북>청주시>상당구>대성동,4,4,0,0
532802,충북>청주시>상당구>영운동,4,4,0,0
532803,충북>청주시>상당구>금천동,4,4,0,0
532804,충북>청주시>상당구>용담동,4,4,0,0
532805,충북>청주시>상당구>명암동,4,4,0,0
532806,충북>청주시>상당구>산성동,4,4,0,0
532807,충북>청주시>상당구>용암동,4,4,0,0
532808,충북>청주시>상당구>용정동,4,4,0,0
532809,충북>청주시>상당구>방서동,4,4,0,0
532810,충북>청주시>상당구>평촌동,4,4,0,0
532811,충북>청주시>상당구>지북동,4,4,0,0
532812,충북>청주시>상당구>운동동,4,4,0,0
532813,충북>청주시>상당구>월오동,4,4,0,0
532814,충북>청주시>상당구>낭성면,4,4,0,0
532815,충북>청주시>상당구>미원면,4,4,0,0
532816,충북>청주시>상당구>가덕면,4,4,0,0
532817,충북>청주시>상당구>남일면,4,4,0,0
532818,충북>청주시>상당구>문의면,4,4,0,0
532820,충북>청주시>서원구>사직동,4,4,0,0
532821,충북>청주시>서원구>사창동,4,4,0,0
532822,충북>청주시>서원구>모충동,4,4,0,0
532823,충북>청주시>서원구>산남동,4,4,0,0
532824,충북>청주시>서원구>미평동,4,4,0,0
532825,충북>청주시>서원구>분평동,4,4,0,0
532826,충북>청주시>서원구>수곡동,4,4,0,0
532827,충북>청주시>서원구>성화동,4,4,0,0
532828,충북>청주시>서원구>개신동,4,4,0,0
532829,충북>청주시>서원구>죽림동,4,4,0,0
532830,충북>청주시>서원구>장성동,4,4,0,0
532831,충북>청주시>서원구>장암동,4,4,0,0
532832,충북>청주시>서원구>남이면,4,4,0,0
532833,충북>청주시>서원구>현도면,4,4,0,0
532835,충북>청주시>흥덕구>운천동,4,4,0,0
532836,충북>청주시>흥덕구>신봉동,4,4,0,0
532837,충북>청주시>흥덕구>가경동,4,4,0,0
532838,충북>청주시>흥덕구>복대동,4,4,0,0
532839,충북>청주시>흥덕구>봉명동,4,4,0,0
532840,충북>청주시>흥덕구>송정동,4,4,0,0
532841,충북>청주시>흥덕구>강서동,4,4,0,0
532842,충북>청주시>흥덕구>석곡동,4,4,0,0
532843,충북>청주시>흥덕구>휴암동,4,4,0,0
532844,충북>청주시>흥덕구>신전동,4,4,0,0
532845,충북>청주시>흥덕구>현암동,4,4,0,0
532846,충북>청주시>흥덕구>동막동,4,4,0,0
532847,충북>청주시>흥덕구>수의동,4,4,0,0
532848,충북>청주시>흥덕구>지동동,4,4,0,0
532849,충북>청주시>흥덕구>서촌동,4,4,0,0
532850,충북>청주시>흥덕구>신성동,4,4,0,0
532851,충북>청주시>흥덕구>평동,4,4,0,0
532852,충북>청주시>흥덕구>신대동,4,4,0,0
532853,충북>청주시>흥덕구>남촌동,4,4,0,0
532854,충북>청주시>흥덕구>내곡동,4,4,0,0
532855,충북>청주시>흥덕구>상신동,4,4,0,0
532856,충북>청주시>흥덕구>원평동,4,4,0,0
532857,충북>청주시>흥덕구>문암동,4,4,0,0
532858,충북>청주시>흥덕구>송절동,4,4,0,0
532859,충북>청주시>흥덕구>화계동,4,4,0,0
532860,충북>청주시>흥덕구>외북동,4,4,0,0
532861,충북>청주시>흥덕구>향정동,4,4,0,0
532862,충북>청주시>흥덕구>비하동,4,4,0,0
532863,충북>청주시>흥덕구>석소동,4,4,0,0
532864,충북>청주시>흥덕구>정봉동,4,4,0,0
532865,충북>청주시>흥덕구>신촌동,4,4,0,0
532866,충북>청주시>흥덕구>오송읍,4,4,0,0
532867,충북>청주시>흥덕구>강내면,4,4,0,0
532868,충북>청주시>흥덕구>옥산면,4,4,0,0
532870,충북>청주시>청원구>우암동,4,4,0,0
532871,충북>청주시>청원구>내덕동,4,4,0,0
532872,충북>청주시>청원구>율량동,4,4,0,0
532873,충북>청주시>청원구>사천동,4,4,0,0
532874,충북>청주시>청원구>주성동,4,4,0,0
532875,충북>청주시>청원구>주중동,4,4,0,0
532876,충북>청주시>청원구>정상동,4,4,0,0
532877,충북>청주시>청원구>정하동,4,4,0,0
532878,충북>청주시>청원구>정북동,4,4,0,0
532879,충북>청주시>청원구>오동동,4,4,0,0
532880,충북>청주시>청원구>외남동,4,4,0,0
532881,충북>청주시>청원구>외평동,4,4,0,0
532882,충북>청주시>청원구>외하동,4,4,0,0
532883,충북>청주시>청원구>내수읍,4,4,0,0
532884,충북>청주시>청원구>오창읍,4,4,0,0
532885,충북>청주시>청원구>북이면,4,4,0,0
532887,충북>충주시>성내동,3,3,0,0
532888,충북>충주시>성남동,3,3,0,0
532889,충북>충주시>성서동,3,3,0,0
532890,충북>충주시>충인동,3,3,0,0
532891,충북>충주시>교현동,3,3,0,0
532892,충북>충주시>용산동,3,3,0,0
532893,충북>충주시>호암동,3,3,0,0
532894,충북>충주시>직동,3,3,0,0
532895,충북>충주시>단월동,3,3,0,0
532896,충북>충주시>풍동,3,3,0,0
532897,충북>충주시>가주동,3,3,0,0
532898,충북>충주시>용관동,3,3,0,0
532899,충북>충주시>용두동,3,3,0,0
532900,충북>충주시>달천동,3,3,0,0
532901,충북>충주시>봉방동,3,3,0,0
532902,충북>충주시>칠금동,3,3,0,0
532903,충북>충주시>연수동,3,3,0,0
532904,충북>충주시>목행동,3,3,0,0
532905,충북>충주시>용탄동,3,3,0,0
532906,충북>충주시>종민동,3,3,0,0
532907,충북>충주시>안림동,3,3,0,0
532908,충북>충주시>목벌동,3,3,0,0
532909,충북>충주시>충의동,3,3,0,0
532910,충북>충주시>지현동,3,3,0,0
532911,충북>충주시>문화동,3,3,0,0
532912,충북>충주시>금릉동,3,3,0,0
532913,충북>충주시>주덕읍,3,3,0,0
532914,충북>충주시>살미면,3,3,0,0
532915,충북>충주시>수안보면,3,3,0,0
532916,충북>충주시>대소원면,3,3,0,0
532917,충북>충주시>신니면,3,3,0,0
532918,충북>충주시>노은면,3,3,0,0
532919,충북>충주시>앙성면,3,3,0,0
532920,충북>충주시>중앙탑면,3,3,0,0
532921,충북>충주시>금가면,3,3,0,0
532922,충북>충주시>동량면,3,3,0,0
532923,충북>충주시>산척면,3,3,0,0
532924,충북>충주시>엄정면,3,3,0,0
532925,충북>충주시>소태면,3,3,0,0
532927,충북>제천시>의림동,3,3,0,0
532928,충북>제천시>서부동,3,3,0,0
532929,충북>제천시>동현동,3,3,0,0
532930,충북>제천시>남천동,3,3,0,0
532931,충북>제천시>교동,3,3,0,0
532932,충북>제천시>중앙로1가,3,3,0,0
532933,충북>제천시>중앙로2가,3,3,0,0
532934,충북>제천시>명동,3,3,0,0
532935,충북>제천시>화산동,3,3,0,0
532936,충북>제천시>영천동,3,3,0,0
532937,충북>제천시>하소동,3,3,0,0
532938,충북>제천시>신월동,3,3,0,0
532939,충북>제천시>청전동,3,3,0,0
532940,충북>제천시>모산동,3,3,0,0
532941,충북>제천시>고암동,3,3,0,0
532942,충북>제천시>장락동,3,3,0,0
532943,충북>제천시>흑석동,3,3,0,0
532944,충북>제천시>두학동,3,3,0,0
532945,충북>제천시>고명동,3,3,0,0
532946,충북>제천시>신백동,3,3,0,0
532947,충북>제천시>강제동,3,3,0,0
532948,충북>제천시>명지동,3,3,0,0
532949,충북>제천시>산곡동,3,3,0,0
532950,충북>제천시>왕암동,3,3,0,0
532951,충북>제천시>천남동,3,3,0,0
532952,충북>제천시>신동,3,3,0,0
532953,충북>제천시>자작동,3,3,0,0
532954,충북>제천시>대랑동,3,3,0,0
532955,충북>제천시>봉양읍,3,3,0,0
532956,충북>제천시>금성면,3,3,0,0
532957,충북>제천시>청풍면,3,3,0,0
532958,충북>제천시>수산면,3,3,0,0
532959,충북>제천시>덕산면,3,3,0,0
532960,충북>제천시>한수면,3,3,0,0
532961,충북>제천시>백운면,3,3,0,0
532962,충북>제천시>송학면,3,3,0,0
532964,충북>보은군>보은읍,3,3,0,0
532965,충북>보은군>속리산면,3,3,0,0
532966,충북>보은군>장안면,3,3,0,0
532967,충북>보은군>마로면,3,3,0,0
532968,충북>보은군>탄부면,3,3,0,0
532969,충북>보은군>삼승면,3,3,0,0
532970,충북>보은군>수한면,3,3,0,0
532971,충북>보은군>회남면,3,3,0,0
532972,충북>보은군>회인면,3,3,0,0
532973,충북>보은군>내북면,3,3,0,0
532974,충북>보은군>산외면,3,3,0,0
532976,충북>옥천군>옥천읍,3,3,0,0
532977,충북>옥천군>동이면,3,3,0,0
532978,충북>옥천군>안남면,3,3,0,0
532979,충북>옥천군>안내면,3,3,0,0
532980,충북>옥천군>청성면,3,3,0,0
532981,충북>옥천군>청산면,3,3,0,0
532982,충북>옥천군>이원면,3,3,0,0
532983,충북>옥천군>군서면,3,3,0,0
532984,충북>옥천군>군북면,3,3,0,0
532986,충북>영동군>영동읍,3,3,0,0
532987,충북>영동군>용산면,3,3,0,0
532988,충북>영동군>황간면,3,3,0,0
532989,충북>영동군>추풍령면,3,3,0,0
532990,충북>영동군>매곡면,3,3,0,0
532991,충북>영동군>상촌면,3,3,0,0
532992,충북>영동군>양강면,3,3,0,0
532993,충북>영동군>용화면,3,3,0,0
532994,충북>영동군>학산면,3,3,0,0
532995,충북>영동군>양산면,3,3,0,0
532996,충북>영동군>심천면,3,3,0,0
532998,충북>증평군>증평읍,3,3,0,0
532999,충북>증평군>도안면,3,3,0,0
533001,충북>진천군>진천읍,3,3,0,0
533002,충북>진천군>덕산읍,3,3,0,0
533003,충북>진천군>덕산면,3,3,0,0
533004,충북>진천군>초평면,3,3,0,0
533005,충북>진천군>문백면,3,3,0,0
533006,충북>진천군>백곡면,3,3,0,0
533007,충북>진천군>이월면,3,3,0,0
533008,충북>진천군>광혜원면,3,3,0,0
533010,충북>괴산군>괴산읍,3,3,0,0
533011,충북>괴산군>감물면,3,3,0,0
533012,충북>괴산군>장연면,3,3,0,0
533013,충북>괴산군>연풍면,3,3,0,0
533014,충북>괴산군>칠성면,3,3,0,0
533015,충북>괴산군>문광면,3,3,0,0
533016,충북>괴산군>청천면,3,3,0,0
533017,충북>괴산군>청안면,3,3,0,0
533018,충북>괴산군>사리면,3,3,0,0
533019,충북>괴산군>소수면,3,3,0,0
533020,충북>괴산군>불정면,3,3,0,0
533022,충북>음성군>음성읍,3,3,0,0
533023,충북>음성군>금왕읍,3,3,0,0
533024,충북>음성군>소이면,3,3,0,0
533025,충북>음성군>원남면,3,3,0,0
533026,충북>음성군>맹동면,3,3,0,0
533027,충북>음성군>대소면,3,3,0,0
533028,충북>음성군>삼성면,3,3,0,0
533029,충북>음성군>생극면,3,3,0,0
533030,충북>음성군>감곡면,3,3,0,0
533032,충북>단양군>단양읍,3,3,0,0
533033,충북>단양군>매포읍,3,3,0,0
533034,충북>단양군>대강면,3,3,0,0
533035,충북>단양군>가곡면,3,3,0,0
533036,충북>단양군>영춘면,3,3,0,0
533037,충북>단양군>어상천면,3,3,0,0
533038,충북>단양군>적성면,3,3,0,0
533039,충북>단양군>단성면,3,3,0,0
533045,충남>천안시>동남구>대흥동,4,4,0,0
533046,충남>천안시>동남구>성황동,4,4,0,0
533047,충남>천안시>동남구>문화동,4,4,0,0
533048,충남>천안시>동남구>사직동,4,4,0,0
533049,충남>천안시>동남구>영성동,4,4,0,0
533050,충남>천안시>동남구>오룡동,4,4,0,0
533051,충남>천안시>동남구>원성동,4,4,0,0
533052,충남>천안시>동남구>구성동,4,4,0,0
533053,충남>천안시>동남구>청수동,4,4,0,0
533054,충남>천안시>동남구>삼룡동,4,4,0,0
533055,충남>천안시>동남구>청당동,4,4,0,0
533056,충남>천안시>동남구>유량동,4,4,0,0
533057,충남>천안시>동남구>봉명동,4,4,0,0
533058,충남>천안시>동남구>다가동,4,4,0,0
533059,충남>천안시>동남구>용곡동,4,4,0,0
533060,충남>천안시>동남구>신방동,4,4,0,0
533061,충남>천안시>동남구>쌍용동,4,4,0,0
533062,충남>천안시>동남구>신부동,4,4,0,0
533063,충남>천안시>동남구>안서동,4,4,0,0
533064,충남>천안시>동남구>구룡동,4,4,0,0
533065,충남>천안시>동남구>목천읍,4,4,0,0
533066,충남>천안시>동남구>풍세면,4,4,0,0
533067,충남>천안시>동남구>광덕면,4,4,0,0
533068,충남>천안시>동남구>북면,4,4,0,0
533069,충남>천안시>동남구>성남면,4,4,0,0
533070,충남>천안시>동남구>수신면,4,4,0,0
533071,충남>천안시>동남구>병천면,4,4,0,0
533072,충남>천안시>동남구>동면,4,4,0,0
533074,충남>천안시>서북구>와촌동,4,4,0,0
533075,충남>천안시>서북구>성정동,4,4,0,0
533076,충남>천안시>서북구>백석동,4,4,0,0
533077,충남>천안시>서북구>두정동,4,4,0,0
533078,충남>천안시>서북구>성성동,4,4,0,0
533079,충남>천안시>서북구>차암동,4,4,0,0
533080,충남>천안시>서북구>쌍용동,4,4,0,0
533081,충남>천안시>서북구>불당동,4,4,0,0
533082,충남>천안시>서북구>업성동,4,4,0,0
533083,충남>천안시>서북구>신당동,4,4,0,0
533084,충남>천안시>서북구>부대동,4,4,0,0
533085,충남>천안시>서북구>성환읍,4,4,0,0
533086,충남>천안시>서북구>성거읍,4,4,0,0
533087,충남>천안시>서북구>직산읍,4,4,0,0
533088,충남>천안시>서북구>입장면,4,4,0,0
533090,충남>공주시>반죽동,3,3,0,0
533091,충남>공주시>봉황동,3,3,0,0
533092,충남>공주시>중학동,3,3,0,0
533093,충남>공주시>중동,3,3,0,0
533094,충남>공주시>산성동,3,3,0,0
533095,충남>공주시>교동,3,3,0,0
533096,충남>공주시>웅진동,3,3,0,0
533097,충남>공주시>금성동,3,3,0,0
533098,충남>공주시>옥룡동,3,3,0,0
533099,충남>공주시>금학동,3,3,0,0
533100,충남>공주시>봉정동,3,3,0,0
533101,충남>공주시>주미동,3,3,0,0
533102,충남>공주시>태봉동,3,3,0,0
533103,충남>공주시>오곡동,3,3,0,0
533104,충남>공주시>신기동,3,3,0,0
533105,충남>공주시>소학동,3,3,0,0
533106,충남>공주시>상왕동,3,3,0,0
533107,충남>공주시>무릉동,3,3,0,0
533108,충남>공주시>월송동,3,3,0,0
533109,충남>공주시>신관동,3,3,0,0
533110,충남>공주시>금흥동,3,3,0,0
533111,충남>공주시>쌍신동,3,3,0,0
533112,충남>공주시>월미동,3,3,0,0
533113,충남>공주시>검상동,3,3,0,0
533114,충남>공주시>석장리동,3,3,0,0
533115,충남>공주시>송선동,3,3,0,0
533116,충남>공주시>동현동,3,3,0,0
533117,충남>공주시>유구읍,3,3,0,0
533118,충남>공주시>이인면,3,3,0,0
533119,충남>공주시>탄천면,3,3,0,0
533120,충남>공주시>계룡면,3,3,0,0
533121,충남>공주시>반포면,3,3,0,0
533122,충남>공주시>의당면,3,3,0,0
533123,충남>공주시>정안면,3,3,0,0
533124,충남>공주시>우성면,3,3,0,0
533125,충남>공주시>사곡면,3,3,0,0
533126,충남>공주시>신풍면,3,3,0,0
533128,충남>보령시>대천동,3,3,0,0
533129,충남>보령시>죽정동,3,3,0,0
533130,충남>보령시>화산동,3,3,0,0
533131,충남>보령시>동대동,3,3,0,0
533132,충남>보령시>명천동,3,3,0,0
533133,충남>보령시>궁촌동,3,3,0,0
533134,충남>보령시>내항동,3,3,0,0
533135,충남>보령시>남곡동,3,3,0,0
533136,충남>보령시>요암동,3,3,0,0
533137,충남>보령시>신흑동,3,3,0,0
533138,충남>보령시>웅천읍,3,3,0,0
533139,충남>보령시>주포면,3,3,0,0
533140,충남>보령시>오천면,3,3,0,0
533141,충남>보령시>천북면,3,3,0,0
533142,충남>보령시>청소면,3,3,0,0
533143,충남>보령시>청라면,3,3,0,0
533144,충남>보령시>남포면,3,3,0,0
533145,충남>보령시>주산면,3,3,0,0
533146,충남>보령시>미산면,3,3,0,0
533147,충남>보령시>성주면,3,3,0,0
533148,충남>보령시>주교면,3,3,0,0
533150,충남>아산시>온천동,3,3,0,0
533151,충남>아산시>실옥동,3,3,0,0
533152,충남>아산시>방축동,3,3,0,0
533153,충남>아산시>기산동,3,3,0,0
533154,충남>아산시>초사동,3,3,0,0
533155,충남>아산시>신인동,3,3,0,0
533156,충남>아산시>법곡동,3,3,0,0
533157,충남>아산시>장존동,3,3,0,0
533158,충남>아산시>좌부동,3,3,0,0
533159,충남>아산시>읍내동,3,3,0,0
533160,충남>아산시>풍기동,3,3,0,0
533161,충남>아산시>용화동,3,3,0,0
533162,충남>아산시>모종동,3,3,0,0
533163,충남>아산시>권곡동,3,3,0,0
533164,충남>아산시>배미동,3,3,0,0
533165,충남>아산시>득산동,3,3,0,0
533166,충남>아산시>점양동,3,3,0,0
533167,충남>아산시>신동,3,3,0,0
533168,충남>아산시>남동,3,3,0,0
533169,충남>아산시>염치읍,3,3,0,0
533170,충남>아산시>배방읍,3,3,0,0
533171,충남>아산시>송악면,3,3,0,0
533172,충남>아산시>탕정면,3,3,0,0
533173,충남>아산시>음봉면,3,3,0,0
533174,충남>아산시>둔포면,3,3,0,0
533175,충남>아산시>영인면,3,3,0,0
533176,충남>아산시>인주면,3,3,0,0
533177,충남>아산시>선장면,3,3,0,0
533178,충남>아산시>도고면,3,3,0,0
533179,충남>아산시>신창면,3,3,0,0
533181,충남>서산시>읍내동,3,3,0,0
533182,충남>서산시>동문동,3,3,0,0
533183,충남>서산시>갈산동,3,3,0,0
533184,충남>서산시>온석동,3,3,0,0
533185,충남>서산시>잠홍동,3,3,0,0
533186,충남>서산시>수석동,3,3,0,0
533187,충남>서산시>석림동,3,3,0,0
533188,충남>서산시>석남동,3,3,0,0
533189,충남>서산시>예천동,3,3,0,0
533190,충남>서산시>죽성동,3,3,0,0
533191,충남>서산시>양대동,3,3,0,0
533192,충남>서산시>오남동,3,3,0,0
533193,충남>서산시>장동,3,3,0,0
533194,충남>서산시>덕지천동,3,3,0,0
533195,충남>서산시>대산읍,3,3,0,0
533196,충남>서산시>인지면,3,3,0,0
533197,충남>서산시>부석면,3,3,0,0
533198,충남>서산시>팔봉면,3,3,0,0
533199,충남>서산시>지곡면,3,3,0,0
533200,충남>서산시>성연면,3,3,0,0
533201,충남>서산시>음암면,3,3,0,0
533202,충남>서산시>운산면,3,3,0,0
533203,충남>서산시>해미면,3,3,0,0
533204,충남>서산시>고북면,3,3,0,0
533206,충남>논산시>화지동,3,3,0,0
533207,충남>논산시>반월동,3,3,0,0
533208,충남>논산시>대교동,3,3,0,0
533209,충남>논산시>부창동,3,3,0,0
533210,충남>논산시>취암동,3,3,0,0
533211,충남>논산시>등화동,3,3,0,0
533212,충남>논산시>지산동,3,3,0,0
533213,충남>논산시>덕지동,3,3,0,0
533214,충남>논산시>내동,3,3,0,0
533215,충남>논산시>강산동,3,3,0,0
533216,충남>논산시>관촉동,3,3,0,0
533217,충남>논산시>강경읍,3,3,0,0
533218,충남>논산시>연무읍,3,3,0,0
533219,충남>논산시>성동면,3,3,0,0
533220,충남>논산시>광석면,3,3,0,0
533221,충남>논산시>노성면,3,3,0,0
533222,충남>논산시>상월면,3,3,0,0
533223,충남>논산시>부적면,3,3,0,0
533224,충남>논산시>연산면,3,3,0,0
533225,충남>논산시>벌곡면,3,3,0,0
533226,충남>논산시>양촌면,3,3,0,0
533227,충남>논산시>가야곡면,3,3,0,0
533228,충남>논산시>은진면,3,3,0,0
533229,충남>논산시>채운면,3,3,0,0
533231,충남>계룡시>금암동,3,3,0,0
533232,충남>계룡시>두마면,3,3,0,0
533233,충남>계룡시>엄사면,3,3,0,0
533234,충남>계룡시>신도안면,3,3,0,0
533236,충남>당진시>읍내동,3,3,0,0
533237,충남>당진시>채운동,3,3,0,0
533238,충남>당진시>우두동,3,3,0,0
533239,충남>당진시>원당동,3,3,0,0
533240,충남>당진시>시곡동,3,3,0,0
533241,충남>당진시>수청동,3,3,0,0
533242,충남>당진시>대덕동,3,3,0,0
533243,충남>당진시>행정동,3,3,0,0
533244,충남>당진시>용연동,3,3,0,0
533245,충남>당진시>사기소동,3,3,0,0
533246,충남>당진시>구룡동,3,3,0,0
533247,충남>당진시>합덕읍,3,3,0,0
533248,충남>당진시>송악읍,3,3,0,0
533249,충남>당진시>고대면,3,3,0,0
533250,충남>당진시>석문면,3,3,0,0
533251,충남>당진시>대호지면,3,3,0,0
533252,충남>당진시>정미면,3,3,0,0
533253,충남>당진시>면천면,3,3,0,0
533254,충남>당진시>순성면,3,3,0,0
533255,충남>당진시>우강면,3,3,0,0
533256,충남>당진시>신평면,3,3,0,0
533257,충남>당진시>송산면,3,3,0,0
533259,충남>금산군>금산읍,3,3,0,0
533260,충남>금산군>금성면,3,3,0,0
533261,충남>금산군>제원면,3,3,0,0
533262,충남>금산군>부리면,3,3,0,0
533263,충남>금산군>군북면,3,3,0,0
533264,충남>금산군>남일면,3,3,0,0
533265,충남>금산군>남이면,3,3,0,0
