region_code,name,lawd_code
532261,대덕면,41550350
532262,양성면,41550360
532263,원곡면,41550380
532264,일죽면,41550390
532265,죽산면,41550400
532266,삼죽면,41550410
532267,고삼면,41550420
532269,북변동,41570101
532270,걸포동,41570102
532271,운양동,41570103
532272,장기동,41570104
532273,감정동,41570105
532274,사우동,41570106
532275,풍무동,41570107
532276,마산동,41570108
532277,구래동,41570109
532278,통진읍,41570250
532279,고촌읍,41570253
532280,양촌읍,41570256
532281,대곶면,41570340
532282,월곶면,41570350
532283,하성면,41570360
532285,진안동,41590116
532286,병점동,41590117
532287,능동,41590118
532288,기산동,41590119
532289,반월동,41590120
532290,반정동,41590121
532291,황계동,41590122
532292,배양동,41590123
532293,기안동,41590124
532294,송산동,41590125
532295,안녕동,41590126
532296,반송동,41590127
532297,석우동,41590128
532298,오산동,41590129
532299,청계동,41590130
532300,영천동,41590131
532301,봉담읍,41590253
532302,우정읍,41590256
532303,향남읍,41590259
532304,남양읍,41590262
532305,매송면,41590310
532306,비봉면,41590320
532307,마도면,41590330
532308,송산면,41590340
532309,서신면,41590350
532310,팔탄면,41590360
532311,장안면,41590370
532312,양감면,41590400
532313,정남면,41590410
532314,동탄면,41590420
532315,중동,41590132
532316,신동,41590133
532317,목동,41590134
532318,산척동,41590135
532319,장지동,41590136
532320,송동,41590137
532321,방교동,41590138
532322,금곡동,41590139
532323,새솔동,41590140
532325,경안동,41610101
532326,쌍령동,41610102
532327,송정동,41610103
532328,회덕동,41610104
532329,탄벌동,41610105
532330,목현동,41610106
532331,삼동,41610107
532332,중대동,41610108
532333,직동,41610109
532334,태전동,41610110
532335,장지동,41610111
532336,역동,41610112
532337,목동,41610113
532338,고산동,41610114
532339,신현동,41610115
532340,능평동,41610116
532341,문형동,41610117
532342,추자동,41610118
532343,매산동,41610119
532344,양벌동,41610120
532345,오포읍,41610250
532346,초월읍,41610253
532347,곤지암읍,41610259
532348,도척면,41610330
532349,퇴촌면,41610340
532350,남종면,41610350
532351,중부면,41610360
532352,남한산성면,41610370
532354,유양동,41630101
532355,어둔동,41630102
532356,남방동,41630103
532357,마전동,41630104
532358,산북동,41630105
532359,광사동,41630106
532360,만송동,41630107
532361,삼숭동,41630108
532362,고읍동,41630109
532363,덕정동,41630110
532364,봉양동,41630111
532365,회암동,41630112
532366,율정동,41630113
532367,옥정동,41630114
532368,고암동,41630115
532369,덕계동,41630116
532370,회정동,41630117
532371,백석읍,41630250
532372,은현면,41630310
532373,남면,41630320
532374,광적면,41630330
532375,장흥면,41630340
532377,신읍동,41650101
532378,어룡동,41650102
532379,자작동,41650103
532380,선단동,41650104
532381,설운동,41650105
532382,동교동,41650106
532383,소흘읍,41650250
532384,군내면,41650310
532385,내촌면,41650320
532386,가산면,41650330
532387,신북면,41650340
532388,창수면,41650350
532389,영중면,41650360
532390,일동면,41650370
532391,이동면,41650380
532392,영북면,41650390
532393,관인면,41650400
532394,화현면,41650410
532396,상동,41670101
532397,홍문동,41670102
532398,창동,41670103
532399,우만동,41670104
532400,단현동,41670105
532401,신진동,41670106
532402,하동,41670107
532403,교동,41670108
532404,월송동,41670109
532405,가업동,41670110
532406,연라동,41670111
532407,상거동,41670112
532408,하거동,41670113
532409,삼교동,41670114
532410,점봉동,41670115
532411,능현동,41670116
532412,멱곡동,41670117
532413,연양동,41670118
532414,매룡동,41670119
532415,천송동,41670120
532416,오학동,41670121
532417,현암동,41670122
532418,오금동,41670123
532419,가남읍,41670250
532420,점동면,41670310
532421,흥천면,41670320
532422,금사면,41670330
532423,능서면,41670340
532424,세종대왕면,41670345
532425,대신면,41670350
532426,북내면,41670360
532427,강천면,41670370
532428,산북면,41670380
532430,연천읍,41800250
532431,전곡읍,41800253
532432,군남면,41800310
532433,청산면,41800320
532434,백학면,41800330
532435,미산면,41800340
532436,왕징면,41800350
532437,신서면,41800360
532438,중면,41800370
532439,장남면,41800380
532441,가평읍,41820250
532442,설악면,41820310
532443,청평면,41820325
532444,상면,41820330
532445,하면,41820340
532446,조종면,41820345
532447,북면,41820350
532449,양평읍,41830250
532450,강상면,41830310
532451,강하면,41830320
532452,양서면,41830330
532453,옥천면,41830340
532454,서종면,41830350
532455,단월면,41830360
532456,청운면,41830370
532457,양동면,41830380
532458,지평면,41830395
532459,용문면,41830400
532460,개군면,41830410
532465,봉의동,51110101
532466,요선동,51110102
532467,낙원동,51110103
532468,중앙로1가,51110104
532469,중앙로2가,51110105
532470,중앙로3가,51110106
532471,옥천동,51110107
532472,조양동,51110108
532473,죽림동,51110109
532474,운교동,51110110
532475,약사동,51110111
532476,효자동,51110112
532477,소양로1가,51110113
532478,소양로2가,51110114
532479,소양로3가,51110115
532480,소양로4가,51110116
532481,근화동,51110117
532482,우두동,51110118
532483,사농동,51110119
532484,후평동,51110120
532485,온의동,51110121
532486,교동,51110122
532487,퇴계동,51110123
532488,석사동,51110124
532489,삼천동,51110125
532490,칠전동,51110126
532491,송암동,51110127
532492,신동,51110128
532493,중도동,51110129
532494,신북읍,51110250
532495,동면,51110310
532496,동산면,51110320
532497,신동면,51110330
532498,남면,51110340
532499,서면,51110350
532500,사북면,51110360
532501,북산면,51110380
532502,동내면,51110390
532503,남산면,51110400
532505,중앙동,51130101
532506,평원동,51130102
532507,원동,51130103
532508,인동,51130104
532509,개운동,51130105
532510,명륜동,51130106
532511,단구동,51130107
532512,일산동,51130108
532513,학성동,51130109
532514,단계동,51130110
532515,우산동,51130111
532516,태장동,51130112
532517,봉산동,51130113
532518,행구동,51130114
532519,무실동,51130115
532520,관설동,51130116
532521,반곡동,51130117
532522,가현동,51130118
532523,문막읍,51130250
532524,소초면,51130310
532525,호저면,51130320
532526,지정면,51130330
532527,부론면,51130350
532528,귀래면,51130360
532529,흥업면,51130370
532530,판부면,51130380
532531,신림면,51130390
532533,홍제동,51150101
532534,남문동,51150102
532535,명주동,51150103
532536,성내동,51150104
532537,임당동,51150105
532538,금학동,51150106
532539,용강동,51150107
532540,성남동,51150108
532541,옥천동,51150109
532542,교동,51150110
532543,포남동,51150111
532544,초당동,51150112
532545,강문동,51150113
532546,송정동,51150114
532547,견소동,51150115
532548,내곡동,51150116
532549,회산동,51150117
532550,장현동,51150118
532551,박월동,51150119
532552,담산동,51150120
532553,노암동,51150121
532554,유산동,51150122
532555,월호평동,51150123
532556,신석동,51150124
532557,입암동,51150125
532558,청량동,51150126
532559,두산동,51150127
532560,학동,51150128
532561,병산동,51150129
532562,남항진동,51150130
532563,유천동,51150131
532564,지변동,51150132
532565,죽헌동,51150133
532566,대전동,51150134
532567,운정동,51150135
532568,난곡동,51150136
532569,저동,51150137
532570,안현동,51150138
532571,운산동,51150139
532572,주문진읍,51150250
532573,성산면,51150310
532574,왕산면,51150320
532575,구정면,51150330
532576,강동면,51150340
532577,옥계면,51150350
532578,사천면,51150360
532579,연곡면,51150370
532581,천곡동,51170101
532582,평릉동,51170102
532583,송정동,51170103
532584,용정동,51170104
532585,지흥동,51170105
532586,효가동,51170106
532587,동회동,51170107
532588,나안동,51170108
532589,쇄운동,51170109
532590,부곡동,51170110
532591,발한동,51170111
532592,북평동,51170112
532593,구미동,51170113
532594,추암동,51170114
532595,구호동,51170115
532596,단봉동,51170116
532597,지가동,51170117
532598,이도동,51170118
532599,귀운동,51170119
532600,대구동,51170120
532601,호현동,51170121
532602,내동,51170122
532603,묵호진동,51170123
532604,삼화동,51170124
532605,이기동,51170125
532606,이로동,51170126
532607,어달동,51170127
532608,대진동,51170128
532609,망상동,51170129
532610,심곡동,51170130
532611,초구동,51170131
532612,괴란동,51170132
532613,만우동,51170133
532614,신흥동,51170134
532615,비천동,51170135
532616,달방동,51170136
532618,황지동,51190101
532619,장성동,51190102
532620,금천동,51190103
532621,철암동,51190104
532622,문곡동,51190105
532623,동점동,51190106
532624,소도동,51190107
532625,혈동,51190108
532626,화전동,51190109
532627,적각동,51190110
532628,창죽동,51190111
532629,통동,51190112
532630,백산동,51190113
532631,원동,51190114
532632,상사미동,51190115
532633,하사미동,51190116
532634,조탄동,51190117
532636,영랑동,51210101
532637,동명동,51210102
532638,중앙동,51210103
532639,금호동,51210104
532640,청학동,51210105
532641,교동,51210106
532642,노학동,51210107
532643,조양동,51210108
532644,청호동,51210109
532645,대포동,51210110
532646,도문동,51210111
532647,설악동,51210112
532648,장사동,51210113
532650,성내동,51230101
532651,성북동,51230102
532652,읍상동,51230103
532653,읍중동,51230104
532654,당저동,51230105
532655,교동,51230106
532656,갈천동,51230107
532657,증산동,51230108
532658,우지동,51230109
532659,마달동,51230110
532660,자원동,51230111
532661,평전동,51230112
532662,등봉동,51230113
532663,도경동,51230114
532664,마평동,51230115
532665,오사동,51230116
532666,건지동,51230117
532667,원당동,51230118
532668,성남동,51230119
532669,남양동,51230120
532670,사직동,51230121
532671,오분동,51230122
532672,적노동,51230123
532673,조비동,51230124
532674,정상동,51230125
532675,정하동,51230126
532676,근산동,51230127
532677,도계읍,51230250
532678,원덕읍,51230253
532679,근덕면,51230310
532680,하장면,51230320
532681,노곡면,51230330
532682,미로면,51230340
532683,가곡면,51230350
532684,신기면,51230360
532686,홍천읍,51720250
532687,화촌면,51720310
532688,두촌면,51720320
532689,내촌면,51720330
532690,서석면,51720340
532691,동면,51720391
532692,영귀미면,51720352
532693,남면,51720360
532694,서면,51720370
532695,북방면,51720380
532696,내면,51720390
532698,횡성읍,51730250
532699,우천면,51730310
532700,안흥면,51730320
532701,둔내면,51730330
532702,갑천면,51730340
532703,청일면,51730350
532704,공근면,51730360
532705,서원면,51730370
532706,강림면,51730380
532708,영월읍,51750250
532709,상동읍,51750253
532710,중동면,51750392
532711,산솔면,51750312
532712,김삿갓면,51750325
532713,북면,51750330
532714,남면,51750340
532715,한반도면,51750355
532716,주천면,51750360
532717,수주면,51750391
532718,무릉도원면,51750380
532720,평창읍,51760250
532721,미탄면,51760310
532722,방림면,51760320
532723,대화면,51760330
532724,봉평면,51760340
532725,용평면,51760350
532726,진부면,51760360
532727,대관령면,51760380
532729,정선읍,51770250
532730,고한읍,51770253
532731,사북읍,51770256
532732,신동읍,51770259
532733,남면,51770320
532734,북평면,51770340
532735,임계면,51770350
532736,화암면,51770360
532737,여량면,51770370
532739,철원읍,51780250
532740,김화읍,51780253
532741,갈말읍,51780256
532742,동송읍,51780259
532743,서면,51780310
532744,근남면,51780320
532745,근북면,51780330
532746,근동면,51780340
532747,원동면,51780350
532748,원남면,51780360
532749,임남면,51780370
532751,화천읍,51790250
532752,간동면,51790310
532753,하남면,51790320
532754,상서면,51790330
532755,사내면,51790340
532757,양구읍,51800250
532758,국토정중앙면,51800315
532759,동면,51800320
532760,방산면,51800330
532761,해안면,51800340
532763,인제읍,51810250
532764,남면,51810310
532765,북면,51810320
532766,기린면,51810330
532767,서화면,51810340
532768,상남면,51810350
532770,간성읍,51820250
532771,거진읍,51820253
532772,현내면,51820310
532773,죽왕면,51820320
532774,토성면,51820330
532775,수동면,51820340
532777,양양읍,51830250
532778,서면,51830310
532779,손양면,51830320
532780,현북면,51830330
532781,현남면,51830340
532782,강현면,51830350
532788,영동,43111101
532789,북문로1가동,43111102
532790,북문로2가동,43111103
532791,북문로3가동,43111104
532792,남문로1가동,43111105
532793,남문로2가동,43111106
532794,문화동,43111107
532795,서운동,43111108
532796,서문동,43111109
532797,남주동,43111110
532798,석교동,43111111
532799,수동,43111112
532800,탑동,43111117
532801,대성동,43111118
532802,영운동,43111119
532803,금천동,43111120
532804,용담동,43111121
532805,명암동,43111122
532806,산성동,43111123
532807,용암동,43111124
532808,용정동,43111125
532809,방서동,43111126
532810,평촌동,43111127
532811,지북동,43111128
532812,운동동,43111129
532813,월오동,43111130
532814,낭성면,43111310
532815,미원면,43111320
532816,가덕면,43111330
532817,남일면,43111340
532818,문의면,43111350
532820,사직동,43112101
532821,사창동,43112102
532822,모충동,43112103
532823,산남동,43112104
532824,미평동,43112105
532825,분평동,43112106
532826,수곡동,43112107
532827,성화동,43112108
532828,개신동,43112109
532829,죽림동,43112110
532830,장성동,43112111
532831,장암동,43112112
532832,남이면,43112310
532833,현도면,43112320
532835,운천동,43113104
532836,신봉동,43113105
532837,가경동,43113113
532838,복대동,43113114
532839,봉명동,43113115
532840,송정동,43113116
532841,강서동,43113117
532842,석곡동,43113118
532843,휴암동,43113119
532844,신전동,43113120
532845,현암동,43113121
532846,동막동,43113122
532847,수의동,43113123
532848,지동동,43113124
532849,서촌동,43113125
532850,신성동,43113126
532851,평동,43113127
532852,신대동,43113128
532853,남촌동,43113129
532854,내곡동,43113130
532855,상신동,43113131
532856,원평동,43113132
532857,문암동,43113133
532858,송절동,43113134
532859,화계동,43113135
532860,외북동,43113136
532861,향정동,43113137
532862,비하동,43113138
532863,석소동,43113139
532864,정봉동,43113140
532865,신촌동,43113141
532866,오송읍,43113250
532867,강내면,43113310
532868,옥산면,43113320
532870,우암동,43114101
532871,내덕동,43114102
532872,율량동,43114103
532873,사천동,43114104
532874,주성동,43114105
532875,주중동,43114106
532876,정상동,43114107
532877,정하동,43114108
532878,정북동,43114109
532879,오동동,43114110
532880,외남동,43114111
532881,외평동,43114112
532882,외하동,43114113
532883,내수읍,43114250
532884,오창읍,43114253
532885,북이면,43114310
532887,성내동,43130101
532888,성남동,43130102
532889,성서동,43130103
532890,충인동,43130104
532891,교현동,43130105
532892,용산동,43130106
532893,호암동,43130107
532894,직동,43130108
532895,단월동,43130109
532896,풍동,43130110
532897,가주동,43130111
532898,용관동,43130112
532899,용두동,43130113
532900,달천동,43130114
532901,봉방동,43130115
532902,칠금동,43130116
532903,연수동,43130118
532904,목행동,43130119
532905,용탄동,43130120
532906,종민동,43130121
532907,안림동,43130122
532908,목벌동,43130123
532909,충의동,43130124
532910,지현동,43130125
532911,문화동,43130127
532912,금릉동,43130128
532913,주덕읍,43130250
532914,살미면,43130310
532915,수안보면,43130325
532916,대소원면,43130335
532917,신니면,43130350
532918,노은면,43130360
532919,앙성면,43130370
532920,중앙탑면,43130385
532921,금가면,43130390
532922,동량면,43130400
532923,산척면,43130410
532924,엄정면,43130420
532925,소태면,43130430
532927,의림동,43150101
532928,서부동,43150102
532929,동현동,43150103
532930,남천동,43150104
532931,교동,43150105
532932,중앙로1가,43150106
532933,중앙로2가,43150107
532934,명동,43150108
532935,화산동,43150109
532936,영천동,43150110
532937,하소동,43150111
532938,신월동,43150112
532939,청전동,43150113
532940,모산동,43150114
532941,고암동,43150115
532942,장락동,43150116
532943,흑석동,43150117
532944,두학동,43150118
532945,고명동,43150119
532946,신백동,43150120
532947,강제동,43150121
532948,명지동,43150122
532949,산곡동,43150123
532950,왕암동,43150124
532951,천남동,43150125
532952,신동,43150126
532953,자작동,43150127
532954,대랑동,43150128
532955,봉양읍,43150250
532956,금성면,43150310
532957,청풍면,43150320
532958,수산면,43150330
532959,덕산면,43150340
532960,한수면,43150350
532961,백운면,43150360
532962,송학면,43150380
532964,보은읍,43720250
532965,속리산면,43720315
532966,장안면,43720325
532967,마로면,43720330
532968,탄부면,43720340
532969,삼승면,43720350
532970,수한면,43720360
532971,회남면,43720370
532972,회인면,43720385
532973,내북면,43720390
532974,산외면,43720400
532976,옥천읍,43730250
532977,동이면,43730310
532978,안남면,43730320
532979,안내면,43730330
532980,청성면,43730340
532981,청산면,43730350
532982,이원면,43730360
532983,군서면,43730370
532984,군북면,43730380
532986,영동읍,43740250
532987,용산면,43740310
532988,황간면,43740320
532989,추풍령면,43740335
532990,매곡면,43740340
532991,상촌면,43740350
532992,양강면,43740360
532993,용화면,43740370
532994,학산면,43740380
532995,양산면,43740390
532996,심천면,43740400
532998,증평읍,43745250
532999,도안면,43745310
533001,진천읍,43750250
533002,덕산읍,43750253
533003,덕산면,43750310
533004,초평면,43750320
533005,문백면,43750330
533006,백곡면,43750340
533007,이월면,43750350
533008,광혜원면,43750370
533010,괴산읍,43760250
533011,감물면,43760310
533012,장연면,43760320
533013,연풍면,43760330
533014,칠성면,43760340
533015,문광면,43760350
533016,청천면,43760360
533017,청안면,43760370
533018,사리면,43760390
533019,소수면,43760400
533020,불정면,43760410
533022,음성읍,43770250
533023,금왕읍,43770253
533024,소이면,43770310
533025,원남면,43770320
533026,맹동면,43770330
533027,대소면,43770340
533028,삼성면,43770350
533029,생극면,43770360
533030,감곡면,43770370
533032,단양읍,43800250
533033,매포읍,43800253
533034,대강면,43800310
533035,가곡면,43800320
533036,영춘면,43800330
533037,어상천면,43800340
533038,적성면,43800350
533039,단성면,43800360
533045,대흥동,44131101
533046,성황동,44131102
533047,문화동,44131103
533048,사직동,44131104
533049,영성동,44131105
533050,오룡동,44131106
533051,원성동,44131107
533052,구성동,44131108
533053,청수동,44131109
533054,삼룡동,44131110
533055,청당동,44131111
533056,유량동,44131112
533057,봉명동,44131113
533058,다가동,44131114
533059,용곡동,44131115
533060,신방동,44131116
533061,쌍용동,44131117
533062,신부동,44131118
533063,안서동,44131119
533064,구룡동,44131120
533065,목천읍,44131250
533066,풍세면,44131310
533067,광덕면,44131320
533068,북면,44131330
533069,성남면,44131340
533070,수신면,44131350
533071,병천면,44131360
533072,동면,44131370
533074,와촌동,44133101
533075,성정동,44133102
533076,백석동,44133103
533077,두정동,44133104
533078,성성동,44133105
533079,차암동,44133106
533080,쌍용동,44133107
533081,불당동,44133108
533082,업성동,44133109
533083,신당동,44133110
533084,부대동,44133111
533085,성환읍,44133250
533086,성거읍,44133253
533087,직산읍,44133256
533088,입장면,44133310
533090,반죽동,44150101
533091,봉황동,44150102
533092,중학동,44150103
533093,중동,44150104
533094,산성동,44150105
533095,교동,44150106
533096,웅진동,44150107
533097,금성동,44150108
533098,옥룡동,44150109
533099,금학동,44150110
533100,봉정동,44150111
533101,주미동,44150112
533102,태봉동,44150113
533103,오곡동,44150114
533104,신기동,44150115
533105,소학동,44150116
533106,상왕동,44150117
533107,무릉동,44150118
533108,월송동,44150119
533109,신관동,44150120
533110,금흥동,44150121
533111,쌍신동,44150122
533112,월미동,44150123
533113,검상동,44150124
533114,석장리동,44150125
533115,송선동,44150126
533116,동현동,44150127
533117,유구읍,44150250
533118,이인면,44150310
533119,탄천면,44150320
533120,계룡면,44150330
533121,반포면,44150340
533122,의당면,44150360
533123,정안면,44150370
533124,우성면,44150380
533125,사곡면,44150390
533126,신풍면,44150400
533128,대천동,44180101
533129,죽정동,44180102
533130,화산동,44180103
533131,동대동,44180104
533132,명천동,44180105
533133,궁촌동,44180106
533134,내항동,44180107
533135,남곡동,44180108
533136,요암동,44180109
533137,신흑동,44180110
533138,웅천읍,44180250
533139,주포면,44180310
533140,오천면,44180320
533141,천북면,44180330
533142,청소면,44180340
533143,청라면,44180350
533144,남포면,44180360
533145,주산면,44180380
533146,미산면,44180390
533147,성주면,44180400
533148,주교면,44180410
533150,온천동,44200101
533151,실옥동,44200102
533152,방축동,44200103
533153,기산동,44200104
533154,초사동,44200105
533155,신인동,44200106
533156,법곡동,44200107
533157,장존동,44200108
533158,좌부동,44200109
533159,읍내동,44200110
533160,풍기동,44200111
533161,용화동,44200112
533162,모종동,44200113
533163,권곡동,44200114
533164,배미동,44200115
533165,득산동,44200116
533166,점양동,44200117
533167,신동,44200118
533168,남동,44200119
533169,염치읍,44200250
533170,배방읍,44200253
533171,송악면,44200310
533172,탕정면,44200330
533173,음봉면,44200350
533174,둔포면,44200360
533175,영인면,44200370
533176,인주면,44200380
533177,선장면,44200390
533178,도고면,44200400
533179,신창면,44200410
533181,읍내동,44210101
533182,동문동,44210102
533183,갈산동,44210103
533184,온석동,44210104
533185,잠홍동,44210105
533186,수석동,44210106
533187,석림동,44210107
533188,석남동,44210108
533189,예천동,44210109
533190,죽성동,44210110
533191,양대동,44210111
533192,오남동,44210112
533193,장동,44210113
533194,덕지천동,44210114
533195,대산읍,44210250
533196,인지면,44210310
533197,부석면,44210320
533198,팔봉면,44210330
533199,지곡면,44210340
533200,성연면,44210360
533201,음암면,44210370
533202,운산면,44210380
533203,해미면,44210390
533204,고북면,44210400
533206,화지동,44230101
533207,반월동,44230102
533208,대교동,44230103
533209,부창동,44230104
533210,취암동,44230105
533211,등화동,44230106
533212,지산동,44230107
533213,덕지동,44230108
533214,내동,44230109
533215,강산동,44230110
533216,관촉동,44230111
533217,강경읍,44230250
533218,연무읍,44230253
533219,성동면,44230310
533220,광석면,44230320
533221,노성면,44230330
533222,상월면,44230340
533223,부적면,44230350
533224,연산면,44230360
533225,벌곡면,44230380
533226,양촌면,44230390
533227,가야곡면,44230400
533228,은진면,44230410
533229,채운면,44230420
533231,금암동,44250101
533232,두마면,44250310
533233,엄사면,44250315
533234,신도안면,44250330
533236,읍내동,44270101
533237,채운동,44270102
533238,우두동,44270103
533239,원당동,44270104
533240,시곡동,44270105
533241,수청동,44270106
533242,대덕동,44270107
533243,행정동,44270108
533244,용연동,44270109
533245,사기소동,44270110
533246,구룡동,44270111
533247,합덕읍,44270250
533248,송악읍,44270253
533249,고대면,44270310
533250,석문면,44270320
533251,대호지면,44270330
533252,정미면,44270340
533253,면천면,44270350
533254,순성면,44270360
533255,우강면,44270370
533256,신평면,44270380
533257,송산면,44270390
533259,금산읍,44710250
533260,금성면,44710310
533261,제원면,44710320
533262,부리면,44710330
533263,군북면,44710340
533264,남일면,44710350
533265,남이면,44710360
533266,진산면,44710370
533267,복수면,44710380
533268,추부면,44710390
533270,부여읍,44760250
533271,규암면,44760310
533272,은산면,44760320
533273,외산면,44760330
533274,내산면,44760340
533275,구룡면,44760350
533276,홍산면,44760360
533277,옥산면,44760370
533278,남면,44760380
533279,충화면,44760390
533280,양화면,44760400
533281,임천면,44760410
533282,장암면,44760420
533283,세도면,44760430
533284,석성면,44760440
533285,초촌면,44760450
533287,장항읍,44770250
533288,서천읍,44770253
533289,마서면,44770310
533290,화양면,44770320
533291,기산면,44770330
533292,한산면,44770340
533293,마산면,44770350
533294,시초면,44770360
533295,문산면,44770370
533296,판교면,44770380
533297,종천면,44770390
533298,비인면,44770400
533299,서면,44770410
533301,청양읍,44790250
533302,운곡면,44790310
533303,대치면,44790320
533304,정산면,44790330
533305,목면,44790340
533306,청남면,44790350
533307,장평면,44790360
533308,남양면,44790370
533309,화성면,44790380
533310,비봉면,44790390
533312,홍성읍,44800250
533313,광천읍,44800253
533314,홍북면,44800310
533315,홍북읍,44800256
533316,금마면,44800320
533317,홍동면,44800330
533318,장곡면,44800340
533319,은하면,44800350
533320,결성면,44800360
533321,서부면,44800370
533322,갈산면,44800380
533323,구항면,44800390
533325,예산읍,44810250
533326,삽교읍,44810253
533327,대술면,44810310
533328,신양면,44810320
533329,광시면,44810330
533330,대흥면,44810340
533331,응봉면,44810350
533332,덕산면,44810360
533333,봉산면,44810370
533334,고덕면,44810380
533335,신암면,44810390
533336,오가면,44810400
533338,태안읍,44825250
533339,안면읍,44825253
533340,고남면,44825310
533341,남면,44825320
533342,근흥면,44825330
533343,소원면,44825340
533344,원북면,44825350
533345,이원면,44825360
533351,중앙동1가,52111101
533352,중앙동2가,52111102
533353,중앙동3가,52111103
533354,중앙동4가,52111104
533355,경원동1가,52111105
533356,경원동2가,52111106
533357,경원동3가,52111107
533358,풍남동1가,52111108
533359,풍남동2가,52111109
533360,풍남동3가,52111110
533361,전동,52111111
533362,전동3가,52111112
533363,다가동1가,52111113
533364,다가동2가,52111114
533365,다가동3가,52111115
533366,다가동4가,52111116
533367,고사동,52111117
533368,교동,52111118
533369,태평동,52111119
533370,중노송동,52111120
533371,남노송동,52111121
533372,동완산동,52111122
533373,서완산동1가,52111123
533374,서완산동2가,52111124
533375,동서학동,52111125
533376,서서학동,52111126
533377,중화산동1가,52111127
533378,중화산동2가,52111128
533379,서신동,52111129
533380,석구동,52111130
533381,원당동,52111131
533382,평화동1가,52111132
533383,평화동2가,52111133
533384,평화동3가,52111134
533385,중인동,52111135
533386,용복동,52111136
533387,삼천동1가,52111137
533388,삼천동2가,52111138
533389,삼천동3가,52111139
533390,효자동1가,52111140
533391,효자동2가,52111141
533392,효자동3가,52111142
533393,대성동,52111143
533394,색장동,52111144
533395,상림동,52111145
533396,중동,52111191
533397,서노송동,52111147
533399,진북동,52113102
533400,인후동1가,52113103
533401,인후동2가,52113104
533402,덕진동1가,52113105
533403,덕진동2가,52113106
533404,금암동,52113107
533405,팔복동1가,52113108
533406,팔복동2가,52113109
533407,팔복동3가,52113110
533408,산정동,52113111
533409,금상동,52113112
533410,우아동1가,52113113
533411,우아동2가,52113114
533412,우아동3가,52113115
533413,호성동1가,52113116
533414,호성동2가,52113117
533415,호성동3가,52113118
533416,전미동1가,52113119
533417,전미동2가,52113120
533418,송천동1가,52113121
533419,송천동2가,52113122
533420,반월동,52113123
533421,화전동,52113124
533422,용정동,52113125
533423,성덕동,52113126
533424,원동,52113127
533425,동산동,52113191
533426,고랑동,52113129
533427,여의동,52113130
533428,만성동,52113131
533429,장동,52113132
533430,팔복동4가,52113133
533431,도도동,52113134
533432,강흥동,52113135
533433,도덕동,52113136
533434,남정동,52113137
533435,중동,52113138
533437,해망동,52130101
533438,신흥동,52130102
533439,금동,52130103
533440,월명동,52130104
533441,신창동,52130105
533442,오룡동,52130106
533443,금광동,52130107
533444,신풍동,52130108
533445,송풍동,52130109
533446,문화동,52130110
533447,삼학동,52130111
533448,선양동,52130112
533449,둔율동,52130113
533450,창성동,52130114
533451,명산동,52130115
533452,송창동,52130116
533453,개복동,52130117
533454,중앙로1가,52130118
533455,영화동,52130119
533456,장미동,52130120
533457,중앙로2가,52130121
533458,영동,52130122
533459,신영동,52130123
533460,죽성동,52130124
533461,평화동,52130125
533462,중앙로3가,52130126
533463,대명동,52130127
533464,장재동,52130128
533465,미원동,52130129
533466,중동,52130130
533467,금암동,52130131
533468,동흥남동,52130132
533469,서흥남동,52130133
533470,조촌동,52130134
533471,경장동,52130135
533472,경암동,52130136
533473,구암동,52130137
533474,내흥동,52130138
533475,개정동,52130139
533476,사정동,52130140
533477,수송동,52130141
533478,미장동,52130142
533479,지곡동,52130143
533480,나운동,52130144
533481,미룡동,52130145
533482,소룡동,52130146
533483,오식도동,52130147
533484,비응도동,52130148
533485,신관동,52130149
533486,개사동,52130150
533487,산북동,52130151
533488,내초동,52130152
533489,옥구읍,52130250
533490,옥산면,52130310
533491,회현면,52130320
533492,임피면,52130330
533493,서수면,52130340
533494,대야면,52130350
533495,개정면,52130360
533496,성산면,52130370
533497,나포면,52130380
533498,옥도면,52130390
533499,옥서면,52130400
533501,창인동1가,52140101
533502,창인동2가,52140102
533503,중앙동1가,52140103
533504,중앙동2가,52140104
533505,중앙동3가,52140105
533506,평화동,52140106
533507,갈산동,52140107
533508,주현동,52140108
533509,인화동1가,52140109
533510,인화동2가,52140110
533511,동산동,52140111
533512,마동,52140112
533513,남중동,52140113
533514,모현동1가,52140114
533515,모현동2가,52140115
533516,송학동,52140116
533517,목천동,52140117
533518,만석동,52140118
533519,현영동,52140119
533520,신용동,52140120
533521,신동,52140121
533522,영등동,52140122
533523,어양동,52140123
533524,신흥동,52140124
533525,금강동,52140125
533526,석탄동,52140126
533527,팔봉동,52140127
533528,덕기동,52140128
533529,석왕동,52140129
533530,은기동,52140130
533531,정족동,52140131
533532,임상동,52140132
533533,월성동,52140133
533534,부송동,52140134
533535,용제동,52140135
533536,석암동,52140136
533537,함열읍,52140250
533538,오산면,52140310
533539,황등면,52140320
533540,함라면,52140330
533541,웅포면,52140340
533542,성당면,52140350
533543,용안면,52140360
533544,낭산면,52140370
533545,망성면,52140380
533546,여산면,52140390
533547,금마면,52140400
533548,왕궁면,52140410
533549,춘포면,52140420
533550,삼기면,52140430
533551,용동면,52140440
533553,수성동,52180101
533554,장명동,52180102
533555,상동,52180103
533556,시기동,52180104
533557,연지동,52180105
533558,농소동,52180106
533559,하모동,52180107
533560,상평동,52180108
