region_code,name,extra_code,true_level,parent_code,child_count,min_child_level,max_child_level
533224,충남>논산시>연산면,44230360,2,510169,0,0,0
533225,충남>논산시>벌곡면,44230380,2,510169,0,0,0
533226,충남>논산시>양촌면,44230390,2,510169,0,0,0
533227,충남>논산시>가야곡면,44230400,2,510169,0,0,0
533228,충남>논산시>은진면,44230410,2,510169,0,0,0
533229,충남>논산시>채운면,44230420,2,510169,0,0,0
533231,충남>계룡시>금암동,44250101,2,510170,0,0,0
533232,충남>계룡시>두마면,44250310,2,510170,0,0,0
533233,충남>계룡시>엄사면,44250315,2,510170,0,0,0
533234,충남>계룡시>신도안면,44250330,2,510170,0,0,0
533236,충남>당진시>읍내동,44270101,2,510171,0,0,0
533237,충남>당진시>채운동,44270102,2,510171,0,0,0
533238,충남>당진시>우두동,44270103,2,510171,0,0,0
533239,충남>당진시>원당동,44270104,2,510171,0,0,0
533240,충남>당진시>시곡동,44270105,2,510171,0,0,0
533241,충남>당진시>수청동,44270106,2,510171,0,0,0
533242,충남>당진시>대덕동,44270107,2,510171,0,0,0
533243,충남>당진시>행정동,44270108,2,510171,0,0,0
533244,충남>당진시>용연동,44270109,2,510171,0,0,0
533245,충남>당진시>사기소동,44270110,2,510171,0,0,0
533246,충남>당진시>구룡동,44270111,2,510171,0,0,0
533247,충남>당진시>합덕읍,44270250,2,510171,0,0,0
533248,충남>당진시>송악읍,44270253,2,510171,0,0,0
533249,충남>당진시>고대면,44270310,2,510171,0,0,0
533250,충남>당진시>석문면,44270320,2,510171,0,0,0
533251,충남>당진시>대호지면,44270330,2,510171,0,0,0
533252,충남>당진시>정미면,44270340,2,510171,0,0,0
533253,충남>당진시>면천면,44270350,2,510171,0,0,0
533254,충남>당진시>순성면,44270360,2,510171,0,0,0
533255,충남>당진시>우강면,44270370,2,510171,0,0,0
533256,충남>당진시>신평면,44270380,2,510171,0,0,0
533257,충남>당진시>송산면,44270390,2,510171,0,0,0
533259,충남>금산군>금산읍,44710250,2,510172,0,0,0
533260,충남>금산군>금성면,44710310,2,510172,0,0,0
533261,충남>금산군>제원면,44710320,2,510172,0,0,0
533262,충남>금산군>부리면,44710330,2,510172,0,0,0
533263,충남>금산군>군북면,44710340,2,510172,0,0,0
533264,충남>금산군>남일면,44710350,2,510172,0,0,0
533265,충남>금산군>남이면,44710360,2,510172,0,0,0
533266,충남>금산군>진산면,44710370,2,510172,0,0,0
533267,충남>금산군>복수면,44710380,2,510172,0,0,0
533268,충남>금산군>추부면,44710390,2,510172,0,0,0
533270,충남>부여군>부여읍,44760250,2,510173,0,0,0
533271,충남>부여군>규암면,44760310,2,510173,0,0,0
533272,충남>부여군>은산면,44760320,2,510173,0,0,0
533273,충남>부여군>외산면,44760330,2,510173,0,0,0
533274,충남>부여군>내산면,44760340,2,510173,0,0,0
533275,충남>부여군>구룡면,44760350,2,510173,0,0,0
533276,충남>부여군>홍산면,44760360,2,510173,0,0,0
533277,충남>부여군>옥산면,44760370,2,510173,0,0,0
533278,충남>부여군>남면,44760380,2,510173,0,0,0
533279,충남>부여군>충화면,44760390,2,510173,0,0,0
533280,충남>부여군>양화면,44760400,2,510173,0,0,0
533281,충남>부여군>임천면,44760410,2,510173,0,0,0
533282,충남>부여군>장암면,44760420,2,510173,0,0,0
533283,충남>부여군>세도면,44760430,2,510173,0,0,0
533284,충남>부여군>석성면,44760440,2,510173,0,0,0
533285,충남>부여군>초촌면,44760450,2,510173,0,0,0
533287,충남>서천군>장항읍,44770250,2,510174,0,0,0
533288,충남>서천군>서천읍,44770253,2,510174,0,0,0
533289,충남>서천군>마서면,44770310,2,510174,0,0,0
533290,충남>서천군>화양면,44770320,2,510174,0,0,0
533291,충남>서천군>기산면,44770330,2,510174,0,0,0
533292,충남>서천군>한산면,44770340,2,510174,0,0,0
533293,충남>서천군>마산면,44770350,2,510174,0,0,0
533294,충남>서천군>시초면,44770360,2,510174,0,0,0
533295,충남>서천군>문산면,44770370,2,510174,0,0,0
533296,충남>서천군>판교면,44770380,2,510174,0,0,0
533297,충남>서천군>종천면,44770390,2,510174,0,0,0
533298,충남>서천군>비인면,44770400,2,510174,0,0,0
533299,충남>서천군>서면,44770410,2,510174,0,0,0
533301,충남>청양군>청양읍,44790250,2,510175,0,0,0
533302,충남>청양군>운곡면,44790310,2,510175,0,0,0
533303,충남>청양군>대치면,44790320,2,510175,0,0,0
533304,충남>청양군>정산면,44790330,2,510175,0,0,0
533305,충남>청양군>목면,44790340,2,510175,0,0,0
533306,충남>청양군>청남면,44790350,2,510175,0,0,0
533307,충남>청양군>장평면,44790360,2,510175,0,0,0
533308,충남>청양군>남양면,44790370,2,510175,0,0,0
533309,충남>청양군>화성면,44790380,2,510175,0,0,0
533310,충남>청양군>비봉면,44790390,2,510175,0,0,0
533312,충남>홍성군>홍성읍,44800250,2,510176,0,0,0
533313,충남>홍성군>광천읍,44800253,2,510176,0,0,0
533314,충남>홍성군>홍북면,44800310,2,510176,0,0,0
533315,충남>홍성군>홍북읍,44800256,2,510176,0,0,0
533316,충남>홍성군>금마면,44800320,2,510176,0,0,0
533317,충남>홍성군>홍동면,44800330,2,510176,0,0,0
533318,충남>홍성군>장곡면,44800340,2,510176,0,0,0
533319,충남>홍성군>은하면,44800350,2,510176,0,0,0
533320,충남>홍성군>결성면,44800360,2,510176,0,0,0
533321,충남>홍성군>서부면,44800370,2,510176,0,0,0
533322,충남>홍성군>갈산면,44800380,2,510176,0,0,0
533323,충남>홍성군>구항면,44800390,2,510176,0,0,0
533325,충남>예산군>예산읍,44810250,2,510177,0,0,0
533326,충남>예산군>삽교읍,44810253,2,510177,0,0,0
533327,충남>예산군>대술면,44810310,2,510177,0,0,0
533328,충남>예산군>신양면,44810320,2,510177,0,0,0
533329,충남>예산군>광시면,44810330,2,510177,0,0,0
533330,충남>예산군>대흥면,44810340,2,510177,0,0,0
533331,충남>예산군>응봉면,44810350,2,510177,0,0,0
533332,충남>예산군>덕산면,44810360,2,510177,0,0,0
533333,충남>예산군>봉산면,44810370,2,510177,0,0,0
533334,충남>예산군>고덕면,44810380,2,510177,0,0,0
533335,충남>예산군>신암면,44810390,2,510177,0,0,0
533336,충남>예산군>오가면,44810400,2,510177,0,0,0
533338,충남>태안군>태안읍,44825250,2,510178,0,0,0
533339,충남>태안군>안면읍,44825253,2,510178,0,0,0
533340,충남>태안군>고남면,44825310,2,510178,0,0,0
533341,충남>태안군>남면,44825320,2,510178,0,0,0
533342,충남>태안군>근흥면,44825330,2,510178,0,0,0
533343,충남>태안군>소원면,44825340,2,510178,0,0,0
533344,충남>태안군>원북면,44825350,2,510178,0,0,0
533345,충남>태안군>이원면,44825360,2,510178,0,0,0
533437,전북>군산시>해망동,52130101,2,510183,0,0,0
533438,전북>군산시>신흥동,52130102,2,510183,0,0,0
533439,전북>군산시>금동,52130103,2,510183,0,0,0
533440,전북>군산시>월명동,52130104,2,510183,0,0,0
533441,전북>군산시>신창동,52130105,2,510183,0,0,0
533442,전북>군산시>오룡동,52130106,2,510183,0,0,0
533443,전북>군산시>금광동,52130107,2,510183,0,0,0
533444,전북>군산시>신풍동,52130108,2,510183,0,0,0
533445,전북>군산시>송풍동,52130109,2,510183,0,0,0
533446,전북>군산시>문화동,52130110,2,510183,0,0,0
533447,전북>군산시>삼학동,52130111,2,510183,0,0,0
533448,전북>군산시>선양동,52130112,2,510183,0,0,0
533449,전북>군산시>둔율동,52130113,2,510183,0,0,0
533450,전북>군산시>창성동,52130114,2,510183,0,0,0
533451,전북>군산시>명산동,52130115,2,510183,0,0,0
533452,전북>군산시>송창동,52130116,2,510183,0,0,0
533453,전북>군산시>개복동,52130117,2,510183,0,0,0
533454,전북>군산시>중앙로1가,52130118,2,510183,0,0,0
533455,전북>군산시>영화동,52130119,2,510183,0,0,0
533456,전북>군산시>장미동,52130120,2,510183,0,0,0
533457,전북>군산시>중앙로2가,52130121,2,510183,0,0,0
533458,전북>군산시>영동,52130122,2,510183,0,0,0
533459,전북>군산시>신영동,52130123,2,510183,0,0,0
533460,전북>군산시>죽성동,52130124,2,510183,0,0,0
533461,전북>군산시>평화동,52130125,2,510183,0,0,0
533462,전북>군산시>중앙로3가,52130126,2,510183,0,0,0
533463,전북>군산시>대명동,52130127,2,510183,0,0,0
533464,전북>군산시>장재동,52130128,2,510183,0,0,0
533465,전북>군산시>미원동,52130129,2,510183,0,0,0
533466,전북>군산시>중동,52130130,2,510183,0,0,0
533467,전북>군산시>금암동,52130131,2,510183,0,0,0
533468,전북>군산시>동흥남동,52130132,2,510183,0,0,0
533469,전북>군산시>서흥남동,52130133,2,510183,0,0,0
533470,전북>군산시>조촌동,52130134,2,510183,0,0,0
533471,전북>군산시>경장동,52130135,2,510183,0,0,0
533472,전북>군산시>경암동,52130136,2,510183,0,0,0
533473,전북>군산시>구암동,52130137,2,510183,0,0,0
533474,전북>군산시>내흥동,52130138,2,510183,0,0,0
533475,전북>군산시>개정동,52130139,2,510183,0,0,0
533476,전북>군산시>사정동,52130140,2,510183,0,0,0
533477,전북>군산시>수송동,52130141,2,510183,0,0,0
533478,전북>군산시>미장동,52130142,2,510183,0,0,0
533479,전북>군산시>지곡동,52130143,2,510183,0,0,0
533480,전북>군산시>나운동,52130144,2,510183,0,0,0
533481,전북>군산시>미룡동,52130145,2,510183,0,0,0
533482,전북>군산시>소룡동,52130146,2,510183,0,0,0
533483,전북>군산시>오식도동,52130147,2,510183,0,0,0
533484,전북>군산시>비응도동,52130148,2,510183,0,0,0
533485,전북>군산시>신관동,52130149,2,510183,0,0,0
533486,전북>군산시>개사동,52130150,2,510183,0,0,0
533487,전북>군산시>산북동,52130151,2,510183,0,0,0
533488,전북>군산시>내초동,52130152,2,510183,0,0,0
533489,전북>군산시>옥구읍,52130250,2,510183,0,0,0
533490,전북>군산시>옥산면,52130310,2,510183,0,0,0
533491,전북>군산시>회현면,52130320,2,510183,0,0,0
533492,전북>군산시>임피면,52130330,2,510183,0,0,0
533493,전북>군산시>서수면,52130340,2,510183,0,0,0
533494,전북>군산시>대야면,52130350,2,510183,0,0,0
533495,전북>군산시>개정면,52130360,2,510183,0,0,0
533496,전북>군산시>성산면,52130370,2,510183,0,0,0
533497,전북>군산시>나포면,52130380,2,510183,0,0,0
533498,전북>군산시>옥도면,52130390,2,510183,0,0,0
533499,전북>군산시>옥서면,52130400,2,510183,0,0,0
533501,전북>익산시>창인동1가,52140101,2,510184,0,0,0
533502,전북>익산시>창인동2가,52140102,2,510184,0,0,0
533503,전북>익산시>중앙동1가,52140103,2,510184,0,0,0
533504,전북>익산시>중앙동2가,52140104,2,510184,0,0,0
533505,전북>익산시>중앙동3가,52140105,2,510184,0,0,0
533506,전북>익산시>평화동,52140106,2,510184,0,0,0
533507,전북>익산시>갈산동,52140107,2,510184,0,0,0
533508,전북>익산시>주현동,52140108,2,510184,0,0,0
533509,전북>익산시>인화동1가,52140109,2,510184,0,0,0
533510,전북>익산시>인화동2가,52140110,2,510184,0,0,0
533511,전북>익산시>동산동,52140111,2,510184,0,0,0
533512,전북>익산시>마동,52140112,2,510184,0,0,0
533513,전북>익산시>남중동,52140113,2,510184,0,0,0
533514,전북>익산시>모현동1가,52140114,2,510184,0,0,0
533515,전북>익산시>모현동2가,52140115,2,510184,0,0,0
533516,전북>익산시>송학동,52140116,2,510184,0,0,0
533517,전북>익산시>목천동,52140117,2,510184,0,0,0
533518,전북>익산시>만석동,52140118,2,510184,0,0,0
533519,전북>익산시>현영동,52140119,2,510184,0,0,0
533520,전북>익산시>신용동,52140120,2,510184,0,0,0
533521,전북>익산시>신동,52140121,2,510184,0,0,0
533522,전북>익산시>영등동,52140122,2,510184,0,0,0
533523,전북>익산시>어양동,52140123,2,510184,0,0,0
533524,전북>익산시>신흥동,52140124,2,510184,0,0,0
533525,전북>익산시>금강동,52140125,2,510184,0,0,0
533526,전북>익산시>석탄동,52140126,2,510184,0,0,0
533527,전북>익산시>팔봉동,52140127,2,510184,0,0,0
533528,전북>익산시>덕기동,52140128,2,510184,0,0,0
533529,전북>익산시>석왕동,52140129,2,510184,0,0,0
533530,전북>익산시>은기동,52140130,2,510184,0,0,0
533531,전북>익산시>정족동,52140131,2,510184,0,0,0
533532,전북>익산시>임상동,52140132,2,510184,0,0,0
533533,전북>익산시>월성동,52140133,2,510184,0,0,0
533534,전북>익산시>부송동,52140134,2,510184,0,0,0
533535,전북>익산시>용제동,52140135,2,510184,0,0,0
533536,전북>익산시>석암동,52140136,2,510184,0,0,0
533537,전북>익산시>함열읍,52140250,2,510184,0,0,0
533538,전북>익산시>오산면,52140310,2,510184,0,0,0
533539,전북>익산시>황등면,52140320,2,510184,0,0,0
533540,전북>익산시>함라면,52140330,2,510184,0,0,0
533541,전북>익산시>웅포면,52140340,2,510184,0,0,0
533542,전북>익산시>성당면,52140350,2,510184,0,0,0
533543,전북>익산시>용안면,52140360,2,510184,0,0,0
533544,전북>익산시>낭산면,52140370,2,510184,0,0,0
533545,전북>익산시>망성면,52140380,2,510184,0,0,0
533546,전북>익산시>여산면,52140390,2,510184,0,0,0
533547,전북>익산시>금마면,52140400,2,510184,0,0,0
533548,전북>익산시>왕궁면,52140410,2,510184,0,0,0
533549,전북>익산시>춘포면,52140420,2,510184,0,0,0
533550,전북>익산시>삼기면,52140430,2,510184,0,0,0
533551,전북>익산시>용동면,52140440,2,510184,0,0,0
533553,전북>정읍시>수성동,52180101,2,510185,0,0,0
533554,전북>정읍시>장명동,52180102,2,510185,0,0,0
533555,전북>정읍시>상동,52180103,2,510185,0,0,0
533556,전북>정읍시>시기동,52180104,2,510185,0,0,0
533557,전북>정읍시>연지동,52180105,2,510185,0,0,0
533558,전북>정읍시>농소동,52180106,2,510185,0,0,0
533559,전북>정읍시>하모동,52180107,2,510185,0,0,0
533560,전북>정읍시>상평동,52180108,2,510185,0,0,0
533561,전북>정읍시>과교동,52180109,2,510185,0,0,0
533562,전북>정읍시>삼산동,52180110,2,510185,0,0,0
533563,전북>정읍시>진산동,52180111,2,510185,0,0,0
533564,전북>정읍시>금붕동,52180112,2,510185,0,0,0
533565,전북>정읍시>송산동,52180113,2,510185,0,0,0
533566,전북>정읍시>신월동,52180114,2,510185,0,0,0
533567,전북>정읍시>용산동,52180115,2,510185,0,0,0
533568,전북>정읍시>교암동,52180116,2,510185,0,0,0
533569,전북>정읍시>부전동,52180117,2,510185,0,0,0
533570,전북>정읍시>쌍암동,52180118,2,510185,0,0,0
533571,전북>정읍시>내장동,52180119,2,510185,0,0,0
533572,전북>정읍시>영파동,52180120,2,510185,0,0,0
533573,전북>정읍시>하북동,52180121,2,510185,0,0,0
533574,전북>정읍시>구룡동,52180122,2,510185,0,0,0
533575,전북>정읍시>흑암동,52180123,2,510185,0,0,0
533576,전북>정읍시>용계동,52180124,2,510185,0,0,0
533577,전북>정읍시>공평동,52180125,2,510185,0,0,0
533578,전북>정읍시>망제동,52180126,2,510185,0,0,0
533579,전북>정읍시>신정동,52180127,2,510185,0,0,0
533580,전북>정읍시>신태인읍,52180250,2,510185,0,0,0
533581,전북>정읍시>북면,52180310,2,510185,0,0,0
533582,전북>정읍시>입암면,52180320,2,510185,0,0,0
533583,전북>정읍시>소성면,52180330,2,510185,0,0,0
533584,전북>정읍시>고부면,52180340,2,510185,0,0,0
533585,전북>정읍시>영원면,52180350,2,510185,0,0,0
533586,전북>정읍시>덕천면,52180360,2,510185,0,0,0
533587,전북>정읍시>이평면,52180370,2,510185,0,0,0
533588,전북>정읍시>정우면,52180380,2,510185,0,0,0
533589,전북>정읍시>태인면,52180390,2,510185,0,0,0
533590,전북>정읍시>감곡면,52180400,2,510185,0,0,0
533591,전북>정읍시>옹동면,52180410,2,510185,0,0,0
533592,전북>정읍시>칠보면,52180420,2,510185,0,0,0
533593,전북>정읍시>산내면,52180430,2,510185,0,0,0
533594,전북>정읍시>산외면,52180440,2,510185,0,0,0
533596,전북>남원시>동충동,52190101,2,510186,0,0,0
533597,전북>남원시>하정동,52190102,2,510186,0,0,0
533598,전북>남원시>죽항동,52190103,2,510186,0,0,0
533599,전북>남원시>쌍교동,52190104,2,510186,0,0,0
533600,전북>남원시>천거동,52190105,2,510186,0,0,0
533601,전북>남원시>금동,52190106,2,510186,0,0,0
533602,전북>남원시>조산동,52190107,2,510186,0,0,0
533603,전북>남원시>왕정동,52190108,2,510186,0,0,0
533604,전북>남원시>신정동,52190109,2,510186,0,0,0
533605,전북>남원시>화정동,52190110,2,510186,0,0,0
533606,전북>남원시>향교동,52190111,2,510186,0,0,0
533607,전북>남원시>용정동,52190112,2,510186,0,0,0
533608,전북>남원시>광치동,52190113,2,510186,0,0,0
533609,전북>남원시>내척동,52190114,2,510186,0,0,0
533610,전북>남원시>산곡동,52190115,2,510186,0,0,0
533611,전북>남원시>도통동,52190116,2,510186,0,0,0
533612,전북>남원시>월락동,52190117,2,510186,0,0,0
533613,전북>남원시>고죽동,52190118,2,510186,0,0,0
533614,전북>남원시>식정동,52190119,2,510186,0,0,0
533615,전북>남원시>갈치동,52190120,2,510186,0,0,0
533616,전북>남원시>노암동,52190121,2,510186,0,0,0
533617,전북>남원시>어현동,52190122,2,510186,0,0,0
533618,전북>남원시>신촌동,52190123,2,510186,0,0,0
533619,전북>남원시>운봉읍,52190250,2,510186,0,0,0
533620,전북>남원시>주천면,52190310,2,510186,0,0,0
533621,전북>남원시>수지면,52190320,2,510186,0,0,0
533622,전북>남원시>송동면,52190330,2,510186,0,0,0
533623,전북>남원시>주생면,52190340,2,510186,0,0,0
533624,전북>남원시>금지면,52190350,2,510186,0,0,0
533625,전북>남원시>대강면,52190360,2,510186,0,0,0
533626,전북>남원시>대산면,52190370,2,510186,0,0,0
533627,전북>남원시>사매면,52190380,2,510186,0,0,0
533628,전북>남원시>덕과면,52190390,2,510186,0,0,0
533629,전북>남원시>보절면,52190400,2,510186,0,0,0
533630,전북>남원시>산동면,52190410,2,510186,0,0,0
533631,전북>남원시>이백면,52190420,2,510186,0,0,0
533632,전북>남원시>아영면,52190450,2,510186,0,0,0
533633,전북>남원시>산내면,52190460,2,510186,0,0,0
533634,전북>남원시>인월면,52190470,2,510186,0,0,0
533636,전북>김제시>요촌동,52210101,2,510187,0,0,0
533637,전북>김제시>신풍동,52210102,2,510187,0,0,0
533638,전북>김제시>용동,52210103,2,510187,0,0,0
533639,전북>김제시>검산동,52210104,2,510187,0,0,0
533640,전북>김제시>순동,52210105,2,510187,0,0,0
533641,전북>김제시>백학동,52210106,2,510187,0,0,0
533642,전북>김제시>서암동,52210107,2,510187,0,0,0
533643,전북>김제시>신곡동,52210108,2,510187,0,0,0
533644,전북>김제시>교동,52210109,2,510187,0,0,0
533645,전북>김제시>옥산동,52210110,2,510187,0,0,0
533646,전북>김제시>갈공동,52210111,2,510187,0,0,0
533647,전북>김제시>하동,52210112,2,510187,0,0,0
533648,전북>김제시>흥사동,52210113,2,510187,0,0,0
533649,전북>김제시>상동동,52210114,2,510187,0,0,0
533650,전북>김제시>월성동,52210115,2,510187,0,0,0
533651,전북>김제시>황산동,52210116,2,510187,0,0,0
533652,전북>김제시>난봉동,52210117,2,510187,0,0,0
533653,전북>김제시>오정동,52210118,2,510187,0,0,0
533654,전북>김제시>복죽동,52210119,2,510187,0,0,0
533655,전북>김제시>입석동,52210120,2,510187,0,0,0
533656,전북>김제시>장화동,52210121,2,510187,0,0,0
533657,전북>김제시>신덕동,52210122,2,510187,0,0,0
533658,전북>김제시>월봉동,52210123,2,510187,0,0,0
533659,전북>김제시>신월동,52210124,2,510187,0,0,0
533660,전북>김제시>연정동,52210125,2,510187,0,0,0
533661,전북>김제시>명덕동,52210126,2,510187,0,0,0
533662,전북>김제시>제월동,52210127,2,510187,0,0,0
533663,전북>김제시>도장동,52210128,2,510187,0,0,0
533664,전북>김제시>서정동,52210129,2,510187,0,0,0
533665,전북>김제시>양전동,52210130,2,510187,0,0,0
533666,전북>김제시>만경읍,52210250,2,510187,0,0,0
533667,전북>김제시>죽산면,52210320,2,510187,0,0,0
533668,전북>김제시>백산면,52210330,2,510187,0,0,0
533669,전북>김제시>용지면,52210340,2,510187,0,0,0
533670,전북>김제시>백구면,52210350,2,510187,0,0,0
533671,전북>김제시>부량면,52210360,2,510187,0,0,0
533672,전북>김제시>공덕면,52210380,2,510187,0,0,0
533673,전북>김제시>청하면,52210390,2,510187,0,0,0
533674,전북>김제시>성덕면,52210400,2,510187,0,0,0
533675,전북>김제시>진봉면,52210410,2,510187,0,0,0
533676,전북>김제시>금구면,52210420,2,510187,0,0,0
533677,전북>김제시>봉남면,52210430,2,510187,0,0,0
533678,전북>김제시>황산면,52210440,2,510187,0,0,0
533679,전북>김제시>금산면,52210450,2,510187,0,0,0
533680,전북>김제시>광활면,52210460,2,510187,0,0,0
533682,전북>완주군>삼례읍,52710250,2,510188,0,0,0
533683,전북>완주군>봉동읍,52710253,2,510188,0,0,0
533684,전북>완주군>용진읍,52710256,2,510188,0,0,0
533685,전북>완주군>용진면,52710910,2,510188,0,0,0
533686,전북>완주군>상관면,52710320,2,510188,0,0,0
533687,전북>완주군>이서면,52710330,2,510188,0,0,0
533688,전북>완주군>소양면,52710340,2,510188,0,0,0
533689,전북>완주군>구이면,52710350,2,510188,0,0,0
533690,전북>완주군>고산면,52710360,2,510188,0,0,0
533691,전북>완주군>비봉면,52710370,2,510188,0,0,0
533692,전북>완주군>운주면,52710380,2,510188,0,0,0
533693,전북>완주군>화산면,52710390,2,510188,0,0,0
533694,전북>완주군>동상면,52710400,2,510188,0,0,0
533695,전북>완주군>경천면,52710410,2,510188,0,0,0
533697,전북>진안군>진안읍,52720250,2,510189,0,0,0
533698,전북>진안군>용담면,52720310,2,510189,0,0,0
533699,전북>진안군>안천면,52720320,2,510189,0,0,0
533700,전북>진안군>동향면,52720330,2,510189,0,0,0
533701,전북>진안군>상전면,52720340,2,510189,0,0,0
533702,전북>진안군>백운면,52720350,2,510189,0,0,0
533703,전북>진안군>성수면,52720360,2,510189,0,0,0
533704,전북>진안군>마령면,52720370,2,510189,0,0,0
533705,전북>진안군>부귀면,52720380,2,510189,0,0,0
533706,전북>진안군>정천면,52720390,2,510189,0,0,0
533707,전북>진안군>주천면,52720400,2,510189,0,0,0
533709,전북>무주군>무주읍,52730250,2,510190,0,0,0
533710,전북>무주군>무풍면,52730310,2,510190,0,0,0
533711,전북>무주군>설천면,52730320,2,510190,0,0,0
533712,전북>무주군>적상면,52730330,2,510190,0,0,0
533713,전북>무주군>안성면,52730340,2,510190,0,0,0
533714,전북>무주군>부남면,52730350,2,510190,0,0,0
533716,전북>장수군>장수읍,52740250,2,510191,0,0,0
533717,전북>장수군>산서면,52740310,2,510191,0,0,0
533718,전북>장수군>번암면,52740320,2,510191,0,0,0
533719,전북>장수군>장계면,52740335,2,510191,0,0,0
533720,전북>장수군>천천면,52740340,2,510191,0,0,0
533721,전북>장수군>계남면,52740350,2,510191,0,0,0
533722,전북>장수군>계북면,52740360,2,510191,0,0,0
533724,전북>임실군>임실읍,52750250,2,510192,0,0,0
533725,전북>임실군>청웅면,52750310,2,510192,0,0,0
533726,전북>임실군>운암면,52750320,2,510192,0,0,0
533727,전북>임실군>신평면,52750330,2,510192,0,0,0
533728,전북>임실군>성수면,52750340,2,510192,0,0,0
533729,전북>임실군>오수면,52750355,2,510192,0,0,0
533730,전북>임실군>신덕면,52750360,2,510192,0,0,0
533731,전북>임실군>삼계면,52750370,2,510192,0,0,0
533732,전북>임실군>관촌면,52750380,2,510192,0,0,0
533733,전북>임실군>강진면,52750390,2,510192,0,0,0
533734,전북>임실군>덕치면,52750400,2,510192,0,0,0
533735,전북>임실군>지사면,52750410,2,510192,0,0,0
533737,전북>순창군>순창읍,52770250,2,510193,0,0,0
533738,전북>순창군>인계면,52770310,2,510193,0,0,0
533739,전북>순창군>동계면,52770320,2,510193,0,0,0
533740,전북>순창군>풍산면,52770330,2,510193,0,0,0
533741,전북>순창군>금과면,52770340,2,510193,0,0,0
533742,전북>순창군>팔덕면,52770350,2,510193,0,0,0
533743,전북>순창군>쌍치면,52770360,2,510193,0,0,0
533744,전북>순창군>복흥면,52770370,2,510193,0,0,0
533745,전북>순창군>적성면,52770380,2,510193,0,0,0
533746,전북>순창군>유등면,52770390,2,510193,0,0,0
533747,전북>순창군>구림면,52770400,2,510193,0,0,0
533749,전북>고창군>고창읍,52790250,2,510194,0,0,0
533750,전북>고창군>고수면,52790310,2,510194,0,0,0
533751,전북>고창군>아산면,52790320,2,510194,0,0,0
533752,전북>고창군>무장면,52790330,2,510194,0,0,0
533753,전북>고창군>공음면,52790340,2,510194,0,0,0
533754,전북>고창군>상하면,52790350,2,510194,0,0,0
533755,전북>고창군>해리면,52790360,2,510194,0,0,0
533756,전북>고창군>성송면,52790370,2,510194,0,0,0
533757,전북>고창군>대산면,52790380,2,510194,0,0,0
533758,전북>고창군>심원면,52790390,2,510194,0,0,0
533759,전북>고창군>흥덕면,52790400,2,510194,0,0,0
533760,전북>고창군>성내면,52790410,2,510194,0,0,0
533761,전북>고창군>신림면,52790420,2,510194,0,0,0
533762,전북>고창군>부안면,52790430,2,510194,0,0,0
533764,전북>부안군>부안읍,52800250,2,510195,0,0,0
533765,전북>부안군>주산면,52800310,2,510195,0,0,0
533766,전북>부안군>동진면,52800320,2,510195,0,0,0
533767,전북>부안군>행안면,52800330,2,510195,0,0,0
533768,전북>부안군>계화면,52800340,2,510195,0,0,0
533769,전북>부안군>보안면,52800350,2,510195,0,0,0
533770,전북>부안군>변산면,52800360,2,510195,0,0,0
533771,전북>부안군>진서면,52800370,2,510195,0,0,0
533772,전북>부안군>백산면,52800380,2,510195,0,0,0
533773,전북>부안군>상서면,52800390,2,510195,0,0,0
533774,전북>부안군>하서면,52800400,2,510195,0,0,0
533775,전북>부안군>줄포면,52800410,2,510195,0,0,0
533776,전북>부안군>위도면,52800420,2,510195,0,0,0
533781,전남>목포시>용당동,46110101,2,510199,0,0,0
533782,전남>목포시>산정동,46110102,2,510199,0,0,0
533783,전남>목포시>연산동,46110103,2,510199,0,0,0
533784,전남>목포시>대성동,46110104,2,510199,0,0,0
533785,전남>목포시>양동,46110105,2,510199,0,0,0
533786,전남>목포시>북교동,46110106,2,510199,0,0,0
533787,전남>목포시>남교동,46110107,2,510199,0,0,0
533788,전남>목포시>호남동,46110108,2,510199,0,0,0
533789,전남>목포시>대안동,46110109,2,510199,0,0,0
533790,전남>목포시>창평동,46110110,2,510199,0,0,0
533791,전남>목포시>명륜동,46110111,2,510199,0,0,0
533792,전남>목포시>죽동,46110112,2,510199,0,0,0
533793,전남>목포시>무안동,46110113,2,510199,0,0,0
533794,전남>목포시>측후동,46110114,2,510199,0,0,0
533795,전남>목포시>상락동1가,46110115,2,510199,0,0,0
533796,전남>목포시>상락동2가,46110116,2,510199,0,0,0
533797,전남>목포시>복만동,46110117,2,510199,0,0,0
533798,전남>목포시>동명동,46110118,2,510199,0,0,0
533799,전남>목포시>광동1가,46110119,2,510199,0,0,0
533800,전남>목포시>광동2가,46110120,2,510199,0,0,0
533801,전남>목포시>광동3가,46110121,2,510199,0,0,0
533802,전남>목포시>영해동1가,46110122,2,510199,0,0,0
533803,전남>목포시>영해동2가,46110123,2,510199,0,0,0
533804,전남>목포시>행복동1가,46110124,2,510199,0,0,0
533805,전남>목포시>행복동2가,46110125,2,510199,0,0,0
533806,전남>목포시>축복동1가,46110126,2,510199,0,0,0
533807,전남>목포시>축복동2가,46110127,2,510199,0,0,0
533808,전남>목포시>축복동3가,46110128,2,510199,0,0,0
533809,전남>목포시>보광동1가,46110129,2,510199,0,0,0
533810,전남>목포시>보광동2가,46110130,2,510199,0,0,0
533811,전남>목포시>보광동3가,46110131,2,510199,0,0,0
