region_code,parent_code
534625,510233
534626,510233
534627,510233
534628,510233
534629,510233
534630,510233
534631,510233
534632,510233
534633,510233
534634,510233
534635,510233
534636,510233
534637,510233
534638,510233
534639,510233
534640,510233
534641,510233
534642,510233
534643,510233
534644,510233
534645,510233
534646,510233
534647,510233
534648,510233
534649,510233
534650,510233
534651,510233
534652,510233
534653,510233
534654,510233
534655,510233
534656,510233
534657,510233
534658,510233
534661,510235
534662,510235
534663,510235
534664,510235
534665,510235
534666,510235
534667,510235
534668,510235
534669,510235
534670,510235
534671,510235
534672,510235
534673,510235
534674,510235
534675,510235
534676,510235
534677,510235
534678,510235
534680,510236
534681,510236
534682,510236
534683,510236
534684,510236
534685,510236
534686,510236
534687,510236
534688,510236
534690,510237
534691,510237
534692,510237
534693,510237
534694,510237
534695,510237
534697,510238
534698,510238
534699,510238
534700,510238
534701,510238
534702,510238
534703,510238
534704,510238
534705,510238
534707,510239
534708,510239
534709,510239
534710,510239
534711,510239
534712,510239
534713,510239
534714,510239
534715,510239
534717,510240
534718,510240
534719,510240
534720,510240
534721,510240
534722,510240
534723,510240
534724,510240
534725,510240
534727,510241
534728,510241
534729,510241
534730,510241
534731,510241
534733,510241
534734,510241
534735,510241
534736,510241
534738,510242
534739,510242
534740,510242
534741,510242
534742,510242
534743,510242
534744,510242
534745,510242
534747,510243
534748,510243
534749,510243
534750,510243
534751,510243
534752,510243
534753,510243
534754,510243
534755,510243
534756,510243
534757,510243
534758,510243
534759,510243
534760,510243
534762,510244
534763,510244
534764,510244
534765,510244
534766,510244
534767,510244
534768,510244
534769,510244
534770,510244
534771,510244
534773,510245
534774,510245
534775,510245
534776,510245
534777,510245
534778,510245
534779,510245
534780,510245
534781,510245
534782,510245
534783,510245
534784,510245
534786,510246
534787,510246
534788,510246
534794,520281
534795,520281
534796,520281
534797,520281
534798,520281
534799,520281
534800,520281
534801,520281
534802,520281
534803,520281
534804,520281
534805,520281
534806,520281
534807,520281
534808,520281
534809,520281
534810,520281
534811,520281
534812,520281
534813,520281
534814,520281
534815,520281
534816,520281
534817,520281
534818,520281
534819,520281
534820,520281
534821,520281
534822,520281
534823,520281
534824,520281
534825,520281
534827,520282
534828,520282
534829,520282
534830,520282
534831,520282
534832,520282
534833,520282
534834,520282
534835,520282
534836,520282
534837,520282
534838,520282
534839,520282
534840,520282
534841,520282
534842,520282
534843,520282
534844,520282
534845,520282
534846,520282
534847,520282
534848,520282
534849,520282
534850,520282
534851,520282
534852,520282
534853,520282
534854,520282
534855,520282
534856,520282
534857,520282
534858,520282
534859,520282
534860,520282
534861,520282
534862,520282
534863,520282
534864,520282
534865,520282
534866,520282
534867,520282
534869,520283
534870,520283
534871,520283
534872,520283
534873,520283
534874,520283
534875,520283
534876,520283
534877,520283
534878,520283
534879,520283
534880,520283
534881,520283
534882,520283
534883,520283
534884,520283
534885,520283
534886,520283
534887,520283
534888,520283
534889,520283
534890,520283
534891,520283
534892,520283
534893,520283
534894,520283
534895,520283
534896,520283
534897,520283
534898,520283
534899,520283
534900,520283
534901,520283
534902,520283
534903,520283
534904,520283
534905,520283
534906,520283
534907,520283
534908,520283
534909,520283
534910,520283
534911,520283
534912,520283
534913,520283
534914,520283
534915,520283
534916,520283
534917,520283
534918,520283
534919,520283
534920,520283
534921,520283
534922,520283
534923,520283
534924,520283
534925,520283
534926,520283
534927,520283
534928,520283
534929,520283
534930,520283
534931,520283
534932,520283
534934,520284
534935,520284
534936,520284
534937,520284
534938,520284
534939,520284
534940,520284
534941,520284
534942,520284
534944,520285
534945,520285
534946,520285
534947,520285
534948,520285
534949,520285
534950,520285
534951,520285
534952,520285
534953,520285
534954,520285
534955,520285
534956,520285
534957,520285
534958,520285
534959,520285
534960,520285
534961,520285
534962,520285
534963,520285
534964,520285
534965,520285
534966,520285
534967,520285
534968,520285
534969,520285
534970,520285
534971,520285
534972,520285
534973,520285
534974,520285
534975,520285
534976,520285
534977,520285
534978,520285
534979,520285
534980,520285
534981,520285
534982,520285
534983,520285
534984,520285
534985,520285
534986,520285
534987,520285
534988,520285
534989,520285
534990,520285
534991,520285
534992,520285
534993,520285
534994,520285
534995,520285
534996,520285
534997,520285
534998,520285
534999,520285
535000,520285
535001,520285
535002,520285
535003,520285
535004,520285
535005,520285
535006,520285
535007,520285
535008,520285
535010,510251
535011,510251
535012,510251
535013,510251
535014,510251
535015,510251
535016,510251
535017,510251
535018,510251
535019,510251
535020,510251
535021,510251
535022,510251
535023,510251
535024,510251
535025,510251
535026,510251
535027,510251
535028,510251
535029,510251
535030,510251
535031,510251
535032,510251
535033,510251
535034,510251
535035,510251
535036,510251
535037,510251
535038,510251
535039,510251
535040,510251
535041,510251
535042,510251
535043,510251
535044,510251
535045,510251
535046,510251
535047,510251
535048,510251
535049,510251
535050,510251
535051,510251
535052,510251
535053,510251
535054,510251
535055,510251
535056,510251
535057,510251
535058,510251
535060,510252
535061,510252
535062,510252
535063,510252
535064,510252
535065,510252
535066,510252
535067,510252
535068,510252
535069,510252
535070,510252
535071,510252
535072,510252
535073,510252
535074,510252
535075,510252
535076,510252
535077,510252
535078,510252
535079,510252
535080,510252
535081,510252
535082,510252
535083,510252
535085,510253
535086,510253
535087,510253
535088,510253
535089,510253
535090,510253
535091,510253
535092,510253
535093,510253
535094,510253
535095,510253
535096,510253
535097,510253
535098,510253
535099,510253
535100,510253
535101,510253
535102,510253
535103,510253
535104,510253
535105,510253
535106,510253
535107,510253
535108,510253
535109,510253
535110,510253
535111,510253
535112,510253
535113,510253
535114,510253
535115,510253
535116,510253
535117,510253
535118,510253
535119,510253
535121,510254
535122,510254
535123,510254
535124,510254
535125,510254
535126,510254
535127,510254
535128,510254
535129,510254
535130,510254
535131,510254
535132,510254
535133,510254
535134,510254
535135,510254
535136,510254
535137,510254
535138,510254
535139,510254
535140,510254
535141,510254
535142,510254
535143,510254
535144,510254
535145,510254
535146,510254
535147,510254
535148,510254
535149,510254
535150,510254
535151,510254
535152,510254
535153,510254
535154,510254
535155,510254
535156,510254
535157,510254
535158,510254
535159,510254
535160,510254
535161,510254
535163,510255
535164,510255
535165,510255
535166,510255
535167,510255
535168,510255
535169,510255
535170,510255
535171,510255
535172,510255
535173,510255
535174,510255
535175,510255
535176,510255
535177,510255
535178,510255
535179,510255
535180,510255
535181,510255
535183,510256
535184,510256
535185,510256
535186,510256
535187,510256
535188,510256
535189,510256
535190,510256
535191,510256
535192,510256
535193,510256
535194,510256
535195,510256
535196,510256
535197,510256
535198,510256
535199,510256
535200,510256
535201,510256
535202,510256
535203,510256
535204,510256
535205,510256
535207,510257
535208,510257
535209,510257
535210,510257
535211,510257
535212,510257
535213,510257
535214,510257
535215,510257
535216,510257
535217,510257
535218,510257
535219,510257
535220,510257
535221,510257
535222,510257
535223,510257
535224,510257
535225,510257
535226,510257
535227,510257
535228,510257
535229,510257
535230,510257
535231,510257
535232,510257
535234,510258
535235,510258
535236,510258
535237,510258
535238,510258
535239,510258
535240,510258
535241,510258
535242,510258
535243,510258
535244,510258
535245,510258
535246,510258
535248,510259
535249,510259
535250,510259
535251,510259
535252,510259
535253,510259
535254,510259
535255,510259
535256,510259
535257,510259
535258,510259
535260,510260
535261,510260
535262,510260
535263,510260
535264,510260
535265,510260
535266,510260
535267,510260
535268,510260
535269,510260
535270,510260
535271,510260
535272,510260
535273,510260
535275,510261
535276,510261
535277,510261
535278,510261
535279,510261
535280,510261
535281,510261
535282,510261
535283,510261
535284,510261
535285,510261
535286,510261
535287,510261
535288,510261
535290,510262
535291,510262
535292,510262
535293,510262
535294,510262
535295,510262
535296,510262
535297,510262
535298,510262
535299,510262
535301,510263
535302,510263
535303,510263
535304,510263
535305,510263
535306,510263
535307,510263
535308,510263
535309,510263
535310,510263
535311,510263
535312,510263
535313,510263
535315,510264
535316,510264
535317,510264
535318,510264
535319,510264
535320,510264
535321,510264
535322,510264
535323,510264
535324,510264
535325,510264
535327,510265
535328,510265
535329,510265
535330,510265
535331,510265
535332,510265
535333,510265
535334,510265
535335,510265
535336,510265
535337,510265
535339,510266
535340,510266
535341,510266
535342,510266
535343,510266
535344,510266
535345,510266
535346,510266
535347,510266
535348,510266
535349,510266
535350,510266
535352,510267
535353,510267
535354,510267
535355,510267
535356,510267
535357,510267
535358,510267
535359,510267
535360,510267
535361,510267
535362,510267
535363,510267
535364,510267
535365,510267
535366,510267
535367,510267
535368,510267
535372,510270
535373,510270
535374,510270
535375,510270
535376,510270
535377,510270
535378,510270
535379,510270
535380,510270
535381,510270
535382,510270
535383,510270
535384,510270
535385,510270
535386,510270
535387,510270
535388,510270
535389,510270
535390,510270
535391,510270
535392,510270
535393,510270
535394,510270
535395,510270
535396,510270
535397,510270
535398,510270
535399,510270
535400,510270
535401,510270
535402,510270
535403,510270
535404,510270
535405,510270
535406,510270
535407,510270
535408,510270
535409,510270
535410,510270
535411,510270
535412,510270
535413,510270
535414,510270
535415,510270
535416,510270
535417,510270
535418,510270
535420,510271
535421,510271
535422,510271
535423,510271
535424,510271
535425,510271
535426,510271
535427,510271
535428,510271
535429,510271
535430,510271
535431,510271
535432,510271
535433,510271
535434,510271
535435,510271
535436,510271
535437,510271
535438,510271
535439,510271
535440,510271
535441,510271
535442,510271
535443,510271
535444,510271
535445,510271
535446,510271
535449,510243
535477,520210
535486,510241
